MAZ,TAZ,COUNTY,county_name,COUNTYFP10,TRACTCE10,PUMA10
312965,300570,4,Alameda,001,423800,00101
312966,300911,4,Alameda,001,420100,00101
312967,300664,4,Alameda,001,421200,00101
312968,300612,4,Alameda,001,424001,00101
312970,301042,4,Alameda,001,420300,00101
312972,301042,4,Alameda,001,420300,00101
312974,300669,4,Alameda,001,421300,00101
312976,300169,4,Alameda,001,421400,00101
312978,301074,4,Alameda,001,423500,00101
312979,300655,4,Alameda,001,421200,00101
312981,300460,4,Alameda,001,440308,00108
312983,300296,4,Alameda,001,443001,00109
312984,300296,4,Alameda,001,443001,00109
312985,300029,4,Alameda,001,443002,00109
312986,300296,4,Alameda,001,443001,00109
312987,300296,4,Alameda,001,443001,00109
312989,300383,4,Alameda,001,443102,00109
312991,300904,4,Alameda,001,440200,00108
312992,300460,4,Alameda,001,440308,00108
312994,300589,4,Alameda,001,440200,00108
312996,300904,4,Alameda,001,440200,00108
312997,300589,4,Alameda,001,440200,00108
312998,300896,4,Alameda,001,440200,00108
312999,300895,4,Alameda,001,440308,00108
313000,300896,4,Alameda,001,440200,00108
313004,300558,4,Alameda,001,442200,00109
313008,300498,4,Alameda,001,440304,00108
313009,300840,4,Alameda,001,441521,00108
313010,301049,4,Alameda,001,441503,00108
313011,300180,4,Alameda,001,441503,00108
313013,300180,4,Alameda,001,441503,00108
313019,300310,4,Alameda,001,430800,00106
313020,300901,4,Alameda,001,430800,00106
313022,300293,4,Alameda,001,431100,00106
313025,300422,4,Alameda,001,435200,00106
313027,300309,4,Alameda,001,435300,00106
313028,300209,4,Alameda,001,430101,00106
313034,300079,4,Alameda,001,432300,00105
313036,300538,4,Alameda,001,437400,00107
313039,300269,4,Alameda,001,437101,00107
313040,300201,4,Alameda,001,432300,00105
313041,300198,4,Alameda,001,433200,00105
313044,300902,4,Alameda,001,430800,00106
313051,300064,4,Alameda,001,433900,00106
313053,300890,4,Alameda,001,433700,00106
313056,300810,4,Alameda,001,450300,00110
313060,300030,4,Alameda,001,450606,00110
313061,300649,4,Alameda,001,450607,00110
313071,300489,4,Alameda,001,451602,00110
313072,300806,4,Alameda,001,451503,00110
313073,300690,4,Alameda,001,451506,00110
313076,300436,4,Alameda,001,451102,00110
313079,300627,4,Alameda,001,451501,00110
313083,300737,4,Alameda,001,450744,00110
313084,300436,4,Alameda,001,451102,00110
313086,300583,4,Alameda,001,451201,00110
313088,300626,4,Alameda,001,451401,00110
313091,300436,4,Alameda,001,451102,00110
313092,300810,4,Alameda,001,450300,00110
313093,300473,4,Alameda,001,403300,00102
313094,300473,4,Alameda,001,403300,00102
313095,300506,4,Alameda,001,983200,00102
313096,300146,4,Alameda,001,405901,00102
313097,300957,4,Alameda,001,406201,00102
313098,301008,4,Alameda,001,406201,00102
313099,300957,4,Alameda,001,406201,00102
313100,301004,4,Alameda,001,405700,00102
313103,301030,4,Alameda,001,406300,00102
313104,301018,4,Alameda,001,406201,00102
313105,301005,4,Alameda,001,404900,00103
313106,301005,4,Alameda,001,404900,00103
313107,300973,4,Alameda,001,404900,00103
313108,300973,4,Alameda,001,404900,00103
313111,300189,4,Alameda,001,409100,00104
313114,300226,4,Alameda,001,407102,00104
313115,300190,4,Alameda,001,407400,00104
313117,300138,4,Alameda,001,410400,00104
313119,300710,4,Alameda,001,406800,00103
313120,300231,4,Alameda,001,401800,00102
313122,300127,4,Alameda,001,401000,00102
313123,300287,4,Alameda,001,401600,00102
313125,300796,4,Alameda,001,409000,00105
313127,300624,4,Alameda,001,405800,00102
313132,300133,4,Alameda,001,407700,00104
313133,300377,4,Alameda,001,401100,00103
313134,300016,4,Alameda,001,401000,00102
313140,300059,4,Alameda,001,427600,00105
313150,300564,4,Alameda,001,428500,00105
313154,300975,4,Alameda,001,428600,00105
313157,300753,4,Alameda,001,427700,00105
313159,300525,4,Alameda,001,427700,00105
313164,300515,4,Alameda,001,440336,00108
313165,300776,4,Alameda,001,441700,00109
313167,300242,4,Alameda,001,441700,00109
313169,300398,4,Alameda,001,444100,00108
313170,300398,4,Alameda,001,444100,00108
313173,300727,4,Alameda,001,444400,00108
313175,300488,4,Alameda,001,444500,00108
313176,300727,4,Alameda,001,444400,00108
313178,300135,4,Alameda,001,441401,00109
313180,300407,4,Alameda,001,441523,00108
313182,300408,4,Alameda,001,441523,00108
313183,300406,4,Alameda,001,441523,00108
313185,301124,4,Alameda,001,441700,00109
313186,300546,4,Alameda,001,441927,00109
313191,300365,4,Alameda,001,440335,00108
313193,300755,4,Alameda,001,440331,00108
313196,300371,4,Alameda,001,435601,00106
313198,300876,4,Alameda,001,436900,00107
313200,300536,4,Alameda,001,436700,00107
313201,300536,4,Alameda,001,436700,00107
313207,300281,4,Alameda,001,433200,00105
313208,300281,4,Alameda,001,433200,00105
313211,300451,4,Alameda,001,435800,00106
313214,300628,4,Alameda,001,435700,00106
313215,300543,4,Alameda,001,437600,00107
313216,300705,4,Alameda,001,437800,00107
313217,300705,4,Alameda,001,437800,00107
313218,300369,4,Alameda,001,437701,00107
313219,300420,4,Alameda,001,438400,00107
313220,300510,4,Alameda,001,438203,00107
313222,300208,4,Alameda,001,430101,00106
313223,300064,4,Alameda,001,433900,00106
313224,300946,4,Alameda,001,432700,00105
313225,300541,4,Alameda,001,432600,00105
313226,300838,4,Alameda,001,433000,00105
313227,300541,4,Alameda,001,432600,00105
313230,300434,4,Alameda,001,450606,00110
313231,300434,4,Alameda,001,450606,00110
313234,301110,4,Alameda,001,450102,00110
313236,300509,4,Alameda,001,450102,00110
313242,300181,4,Alameda,001,450601,00110
313243,300647,4,Alameda,001,450602,00110
313246,300626,4,Alameda,001,451401,00110
313249,300181,4,Alameda,001,450601,00110
313252,300035,4,Alameda,001,450603,00110
313255,300417,4,Alameda,001,450101,00110
313258,300403,4,Alameda,001,451501,00110
313259,301112,4,Alameda,001,450300,00110
313265,300181,4,Alameda,001,450601,00110
313270,300430,4,Alameda,001,451101,00110
313274,300240,4,Alameda,001,401700,00102
313276,300240,4,Alameda,001,401700,00102
313280,300116,4,Alameda,001,401500,00102
313281,300152,4,Alameda,001,425104,00102
313282,300972,4,Alameda,001,409900,00103
313285,300331,4,Alameda,001,402600,00102
313288,300505,4,Alameda,001,982000,00102
313289,300836,4,Alameda,001,408200,00103
313290,300069,4,Alameda,001,408200,00103
313291,300868,4,Alameda,001,408700,00104
313292,300868,4,Alameda,001,408700,00104
313293,300856,4,Alameda,001,408600,00104
313294,300856,4,Alameda,001,408600,00104
313295,300856,4,Alameda,001,408600,00104
313296,300252,4,Alameda,001,408500,00104
313297,300866,4,Alameda,001,408900,00104
313299,300841,4,Alameda,001,408600,00104
313303,300442,4,Alameda,001,402200,00102
313306,300026,4,Alameda,001,404502,00103
313307,300343,4,Alameda,001,409700,00104
313311,301013,4,Alameda,001,426200,00103
313312,300095,4,Alameda,001,404101,00103
313315,300016,4,Alameda,001,401000,00102
313318,300418,4,Alameda,001,407500,00104
313320,300866,4,Alameda,001,408900,00104
313327,300425,4,Alameda,001,428100,00105
313329,300068,4,Alameda,001,428100,00105
313330,300610,4,Alameda,001,421300,00101
313331,301044,4,Alameda,001,421300,00101
313332,300610,4,Alameda,001,421300,00101
313333,300243,4,Alameda,001,420600,00101
313335,300611,4,Alameda,001,420600,00101
313336,300718,4,Alameda,001,423300,00101
313338,300053,4,Alameda,001,423000,00101
313340,300003,4,Alameda,001,421700,00101
313341,300847,4,Alameda,001,421800,00101
313344,301060,4,Alameda,001,422600,00101
313345,300342,4,Alameda,001,422000,00101
313346,300394,4,Alameda,001,422400,00101
313350,300984,4,Alameda,001,441602,00109
313353,300515,4,Alameda,001,440336,00108
313354,300984,4,Alameda,001,441602,00109
313356,300663,4,Alameda,001,442400,00109
313360,300589,4,Alameda,001,440200,00108
313361,300589,4,Alameda,001,440200,00108
313362,300180,4,Alameda,001,441503,00108
313364,300639,4,Alameda,001,443322,00109
313365,300479,4,Alameda,001,443322,00109
313368,300365,4,Alameda,001,440335,00108
313371,300596,4,Alameda,001,443104,00109
313376,300885,4,Alameda,001,441521,00108
313379,300280,4,Alameda,001,433103,00105
313382,300321,4,Alameda,001,433300,00105
313386,300109,4,Alameda,001,436800,00107
313390,300538,4,Alameda,001,437400,00107
313394,300883,4,Alameda,001,438300,00107
313397,300210,4,Alameda,001,430102,00106
313398,300310,4,Alameda,001,430800,00106
313399,300422,4,Alameda,001,435200,00106
313402,300079,4,Alameda,001,432300,00105
313407,300903,4,Alameda,001,433800,00106
313413,300350,4,Alameda,001,431200,00106
313415,300538,4,Alameda,001,437400,00107
313417,300543,4,Alameda,001,437600,00107
313419,300450,4,Alameda,001,435800,00106
313422,300823,4,Alameda,001,451102,00110
313425,300401,4,Alameda,001,451601,00110
313427,300402,4,Alameda,001,451602,00110
313428,300402,4,Alameda,001,451602,00110
313430,300905,4,Alameda,001,451101,00110
313431,300037,4,Alameda,001,451505,00110
313433,300478,4,Alameda,001,450701,00110
313434,300360,4,Alameda,001,450604,00110
313435,300435,4,Alameda,001,450606,00110
313436,300360,4,Alameda,001,450604,00110
313438,300428,4,Alameda,001,451202,00110
313440,300478,4,Alameda,001,450701,00110
313441,301121,4,Alameda,001,450701,00110
313443,300428,4,Alameda,001,451202,00110
313449,300687,4,Alameda,001,451101,00110
313450,300734,4,Alameda,001,450701,00110
313452,300688,4,Alameda,001,451504,00110
313453,300734,4,Alameda,001,450701,00110
313455,300246,4,Alameda,001,451601,00110
313468,300430,4,Alameda,001,451101,00110
313472,301001,4,Alameda,001,406100,00102
313476,300090,4,Alameda,001,405402,00102
313477,300155,4,Alameda,001,405402,00102
313478,300090,4,Alameda,001,405402,00102
313481,300155,4,Alameda,001,405402,00102
313482,300621,4,Alameda,001,405500,00102
313490,301009,4,Alameda,001,433800,00106
313491,300269,4,Alameda,001,437101,00107
313492,300931,4,Alameda,001,432400,00105
313498,300183,4,Alameda,001,431200,00106
313501,300214,4,Alameda,001,433104,00105
313502,300215,4,Alameda,001,433104,00105
313503,300201,4,Alameda,001,432300,00105
313504,300277,4,Alameda,001,432501,00105
313507,300130,4,Alameda,001,434000,00106
313509,300536,4,Alameda,001,436700,00107
313516,300881,4,Alameda,001,436601,00107
313518,300496,4,Alameda,001,437200,00107
313522,300109,4,Alameda,001,436800,00107
313523,300914,4,Alameda,001,433500,00105
313536,300913,4,Alameda,001,433800,00106
313538,300540,4,Alameda,001,432600,00105
313541,300199,4,Alameda,001,433600,00105
313542,300859,4,Alameda,001,430600,00106
313544,300390,4,Alameda,001,436200,00106
313547,300881,4,Alameda,001,436601,00107
313549,300142,4,Alameda,001,432600,00105
313550,300966,4,Alameda,001,433600,00105
313551,300979,4,Alameda,001,433500,00105
313555,300273,4,Alameda,001,437500,00107
313556,300211,4,Alameda,001,431100,00106
313557,300031,4,Alameda,001,430400,00106
313561,300510,4,Alameda,001,438203,00107
313564,300501,4,Alameda,001,437300,00107
313566,300203,4,Alameda,001,436401,00107
313577,300218,4,Alameda,001,435103,00107
313580,300432,4,Alameda,001,430400,00106
313584,300064,4,Alameda,001,433900,00106
313586,300219,4,Alameda,001,435103,00107
313588,300415,4,Alameda,001,438204,00107
313590,300902,4,Alameda,001,430800,00106
313596,300659,4,Alameda,001,432100,00105
313609,300238,4,Alameda,001,407200,00104
313611,301040,4,Alameda,001,407200,00104
313613,300441,4,Alameda,001,402200,00102
313614,300051,4,Alameda,001,401700,00102
313615,300092,4,Alameda,001,402200,00102
313622,300240,4,Alameda,001,401700,00102
313623,300973,4,Alameda,001,404900,00103
313625,301048,4,Alameda,001,406000,00102
313627,301054,4,Alameda,001,400100,00103
313629,300517,4,Alameda,001,427900,00105
313631,300517,4,Alameda,001,427900,00105
313634,300519,4,Alameda,001,428000,00105
313636,300804,4,Alameda,001,428000,00105
313638,300425,4,Alameda,001,428100,00105
313640,300471,4,Alameda,001,427100,00105
313642,300425,4,Alameda,001,428100,00105
313643,300062,4,Alameda,001,428200,00105
313644,300391,4,Alameda,001,428302,00105
313646,300062,4,Alameda,001,428200,00105
313647,300953,4,Alameda,001,428200,00105
313648,300062,4,Alameda,001,428200,00105
313654,300719,4,Alameda,001,423200,00101
313655,301047,4,Alameda,001,422100,00101
313656,300615,4,Alameda,001,421900,00101
313657,300669,4,Alameda,001,421300,00101
313658,300632,4,Alameda,001,420600,00101
313659,300615,4,Alameda,001,421900,00101
313661,300612,4,Alameda,001,424001,00101
313662,300654,4,Alameda,001,421200,00101
313664,300528,4,Alameda,001,440200,00108
313665,300528,4,Alameda,001,440200,00108
313668,301116,4,Alameda,001,440336,00108
313670,300528,4,Alameda,001,440200,00108
313672,300397,4,Alameda,001,443301,00109
313673,300388,4,Alameda,001,441200,00109
313676,300397,4,Alameda,001,443301,00109
313681,300409,4,Alameda,001,441524,00108
313682,300507,4,Alameda,001,441925,00109
313684,300180,4,Alameda,001,441503,00108
313686,300180,4,Alameda,001,441503,00108
313687,300180,4,Alameda,001,441503,00108
313689,300178,4,Alameda,001,440100,00108
313691,301115,4,Alameda,001,440333,00108
313693,300641,4,Alameda,001,444301,00108
313694,300383,4,Alameda,001,443102,00109
313695,300755,4,Alameda,001,440331,00108
313701,300186,4,Alameda,001,441923,00109
313704,300185,4,Alameda,001,444500,00108
313706,300605,4,Alameda,001,443321,00109
313712,300705,4,Alameda,001,437800,00107
313715,300367,4,Alameda,001,437101,00107
313716,300883,4,Alameda,001,438300,00107
313717,300883,4,Alameda,001,438300,00107
313719,300870,4,Alameda,001,438300,00107
313723,300210,4,Alameda,001,430102,00106
313727,300151,4,Alameda,001,433104,00105
313732,300203,4,Alameda,001,436401,00107
313737,300280,4,Alameda,001,433103,00105
313738,300838,4,Alameda,001,433000,00105
313739,300658,4,Alameda,001,433300,00105
313740,300865,4,Alameda,001,431000,00106
313742,300031,4,Alameda,001,430400,00106
313744,300110,4,Alameda,001,437000,00107
313745,300368,4,Alameda,001,437102,00107
313749,300810,4,Alameda,001,450300,00110
313752,300647,4,Alameda,001,450602,00110
313759,300424,4,Alameda,001,450741,00110
313762,300302,4,Alameda,001,450741,00110
313769,300787,4,Alameda,001,451403,00110
313772,301108,4,Alameda,001,450752,00110
313773,300246,4,Alameda,001,451601,00110
313776,300970,4,Alameda,001,404700,00103
313777,300467,4,Alameda,001,426100,00103
313778,301007,4,Alameda,001,406400,00102
313779,300793,4,Alameda,001,406500,00104
313781,300171,4,Alameda,001,404502,00103
313782,300707,4,Alameda,001,406700,00103
313783,300152,4,Alameda,001,425104,00102
313784,300051,4,Alameda,001,401700,00102
313786,300805,4,Alameda,001,407800,00103
313787,300051,4,Alameda,001,401700,00102
313788,300710,4,Alameda,001,406800,00103
313794,300855,4,Alameda,001,403300,00102
313795,300855,4,Alameda,001,403300,00102
313796,301048,4,Alameda,001,406000,00102
313797,301030,4,Alameda,001,406300,00102
313798,300165,4,Alameda,001,406602,00104
313799,301031,4,Alameda,001,406300,00102
313800,300793,4,Alameda,001,406500,00104
313801,300159,4,Alameda,001,406500,00104
313802,300793,4,Alameda,001,406500,00104
313803,300164,4,Alameda,001,406602,00104
313804,300164,4,Alameda,001,406602,00104
313805,300158,4,Alameda,001,406500,00104
313809,300576,4,Alameda,001,404400,00103
313812,300287,4,Alameda,001,401600,00102
313814,300016,4,Alameda,001,401000,00102
313819,300562,4,Alameda,001,409000,00105
313820,300176,4,Alameda,001,404000,00103
313821,300796,4,Alameda,001,409000,00105
313826,300691,4,Alameda,001,402800,00102
313828,300128,4,Alameda,001,401400,00102
313830,300255,4,Alameda,001,409400,00104
313831,300343,4,Alameda,001,409700,00104
313833,301088,4,Alameda,001,400200,00103
313835,300989,4,Alameda,001,405600,00102
313842,300393,4,Alameda,001,428302,00105
313843,300468,4,Alameda,001,428700,00105
313847,300468,4,Alameda,001,428700,00105
313850,300393,4,Alameda,001,428302,00105
313852,300483,4,Alameda,001,427700,00105
313856,300717,4,Alameda,001,422700,00101
313858,300458,4,Alameda,001,441924,00109
313859,300643,4,Alameda,001,444602,00108
313860,300644,4,Alameda,001,444500,00108
313863,300337,4,Alameda,001,441700,00109
313864,300645,4,Alameda,001,444601,00108
313866,300830,4,Alameda,001,442700,00109
313868,301123,4,Alameda,001,444302,00108
313870,301021,4,Alameda,001,441601,00109
313875,300297,4,Alameda,001,441301,00109
313876,300641,4,Alameda,001,444301,00108
313879,300361,4,Alameda,001,440332,00108
313881,300590,4,Alameda,001,440306,00108
313883,300426,4,Alameda,001,441402,00109
313885,300386,4,Alameda,001,444200,00108
313887,300495,4,Alameda,001,435400,00107
313888,300666,4,Alameda,001,436300,00107
313889,300668,4,Alameda,001,436300,00107
313891,300666,4,Alameda,001,436300,00107
313892,300571,4,Alameda,001,436602,00107
313895,300936,4,Alameda,001,437000,00107
313896,300936,4,Alameda,001,437000,00107
313897,300496,4,Alameda,001,437200,00107
313898,300934,4,Alameda,001,433102,00105
313899,300144,4,Alameda,001,432800,00105
313902,300811,4,Alameda,001,435800,00106
313903,300998,4,Alameda,001,433800,00106
313910,300216,4,Alameda,001,433300,00105
313912,300882,4,Alameda,001,433700,00106
313916,300931,4,Alameda,001,432400,00105
313920,300151,4,Alameda,001,433104,00105
313923,300432,4,Alameda,001,430400,00106
313926,301041,4,Alameda,001,451503,00110
313929,300732,4,Alameda,001,450502,00110
313932,300260,4,Alameda,001,450602,00110
313933,300810,4,Alameda,001,450300,00110
313938,300435,4,Alameda,001,450606,00110
313944,300478,4,Alameda,001,450701,00110
313946,300452,4,Alameda,001,451602,00110
313948,300823,4,Alameda,001,451102,00110
313951,300516,4,Alameda,001,450742,00110
313953,300430,4,Alameda,001,451101,00110
313962,300016,4,Alameda,001,401000,00102
313963,300116,4,Alameda,001,401500,00102
313964,300089,4,Alameda,001,405302,00102
313969,300100,4,Alameda,001,405401,00102
313970,300061,4,Alameda,001,406000,00102
313974,301002,4,Alameda,001,405600,00102
313975,301002,4,Alameda,001,405600,00102
313976,300999,4,Alameda,001,405700,00102
313977,301003,4,Alameda,001,405700,00102
313978,301000,4,Alameda,001,405500,00102
313979,300770,4,Alameda,001,405800,00102
313980,300841,4,Alameda,001,408600,00104
313981,300851,4,Alameda,001,408500,00104
