"maz","bg_count"
14928,4
14930,2
14931,4
14932,1
14935,3
14938,3
14940,2
14941,2
14942,3
14943,3
14948,3
14950,6
14951,4
14952,2
14957,1
14958,5
14960,3
14961,1
14962,3
14974,2
14980,2
14982,3
14983,4
14986,1
14988,4
14989,4
14990,4
14991,1
14992,5
14993,4
14994,4
14995,4
14996,1
14998,4
14999,2
15000,2
15002,3
15008,1
15009,2
15010,1
15011,2
15012,2
15013,4
15015,4
15017,3
15018,2
15020,3
15021,2
15022,3
15026,4
15027,4
15028,1
15029,3
15032,3
15033,3
15037,1
15039,1
15043,3
15045,3
15046,2
15047,3
15048,1
15049,2
15050,3
15051,1
15052,3
15053,1
15054,4
15055,3
15056,1
15057,4
15058,4
15059,2
15060,2
15061,1
15062,5
15063,2
15066,2
15067,4
15070,2
15071,3
15074,1
15076,1
15080,2
15081,1
15083,3
15084,3
15085,3
15088,1
15091,1
15092,1
15093,4
15094,3
15098,1
15101,4
15105,1
15106,6
15118,3
15122,4
15124,3
15125,1
15126,2
15129,2
15130,3
15131,1
15133,3
15134,3
15135,1
15136,2
15138,3
15139,1
15142,2
15143,4
15145,2
15147,4
15148,3
15150,3
15151,4
15153,1
15154,4
15156,3
15158,3
15159,3
15160,1
15161,2
15162,3
15163,4
15164,3
15166,2
15167,2
15168,2
15169,5
15170,5
15171,3
15172,6
15174,2
15175,2
15177,1
15183,3
15185,3
15186,3
15187,4
15188,3
15190,5
15191,3
15192,3
15194,4
15195,2
15196,3
15201,3
15203,3
15204,6
15205,4
15206,3
15207,3
15212,5
15213,3
15214,5
15215,3
15217,3
15218,6
15219,5
15220,3
15221,1
15222,5
15223,3
15228,2
15229,6
15233,1
15238,4
15246,5
15249,1
15250,4
15252,1
15253,2
15256,3
15257,1
15259,3
15260,3
15262,1
15264,1
15265,5
15266,2
15268,3
15269,5
15270,1
15271,1
15272,4
15273,1
15274,3
15275,4
15277,5
15280,4
15281,3
15282,2
15283,2
15287,1
15289,2
15290,4
15291,2
15296,2
15297,1
15304,5
15305,2
15307,5
15309,3
15310,4
15311,1
15312,5
15313,3
15315,1
15316,1
15318,2
15319,2
15320,6
15321,6
15322,1
15325,2
15327,5
15328,2
15330,3
15331,4
15332,4
15335,1
15336,3
15337,4
15338,2
15340,5
15345,3
15346,3
15349,1
15350,2
15351,4
15354,4
15355,6
15356,5
15357,5
15358,4
15359,4
15360,4
15361,2
15362,4
15363,3
15364,3
15366,2
15367,3
15370,1
15371,3
15372,2
15377,2
15378,7
15379,3
15380,1
15382,8
15385,6
15386,3
15387,2
15388,4
15389,4
15390,1
15391,1
15392,3
15393,1
15394,4
15395,1
15396,3
15398,5
15399,5
15400,5
15401,3
15402,4
15407,1
15408,3
15409,2
15411,2
15412,4
15415,3
15421,3
15422,5
15423,4
15426,1
15427,2
15428,1
15429,2
15430,5
15431,4
15432,2
15433,1
15434,1
15436,2
15437,1
15438,3
15439,5
15440,2
15441,3
15443,2
15456,2
15458,3
15461,2
15464,3
15465,3
15469,4
15474,4
15475,2
15476,5
15477,2
15478,2
15480,3
15481,3
15482,1
15487,2
15488,3
15489,4
15490,2
15491,2
15492,2
15493,3
15494,2
15495,2
15496,1
15497,6
15498,5
15499,3
15500,5
15501,3
15502,2
15503,4
15504,1
15505,3
15506,5
15507,4
15508,1
15510,1
15511,2
15513,4
15515,2
15516,2
15518,3
15519,1
15521,1
15523,1
15526,3
15529,1
15531,2
15533,2
15539,3
15541,5
15542,2
15543,3
15544,2
15547,3
15549,4
15553,3
15555,3
15557,3
15559,4
15566,1
15569,3
15571,5
15572,3
15573,4
15574,3
15575,2
15576,3
15577,2
15581,2
15582,1
15585,3
15591,4
15592,1
15593,2
15594,4
15595,8
15596,2
15598,1
15600,7
15601,1
15602,3
15604,7
15606,4
15608,2
15609,4
15610,3
15611,4
15613,2
15614,4
15615,4
15616,3
15617,3
15619,4
15622,2
15628,5
15632,6
15633,5
15638,4
15639,3
15640,4
15641,2
15643,1
15647,1
15649,2
15650,6
15651,3
15653,2
15654,4
15655,3
15657,4
15658,3
15660,5
15661,5
15662,8
15663,4
15664,6
15666,4
15667,1
15668,3
15669,3
15670,4
15671,3
15672,3
15673,5
15675,2
15676,1
15677,1
15681,2
15682,3
15683,1
15687,4
15689,4
15690,4
15692,5
15693,6
15694,1
15697,4
15698,6
15706,4
15708,3
15710,3
15713,3
15714,4
15715,2
15716,4
15717,4
15721,3
15722,4
15723,4
15728,2
15729,3
15731,4
15732,4
15735,3
15736,3
15737,3
15739,3
15740,3
15741,2
15742,3
15743,3
15745,4
15746,3
15747,2
15749,3
15750,4
15751,2
15752,4
15753,4
15754,3
15760,2
15761,3
15762,2
15763,2
15764,2
15766,2
15767,2
15769,3
15771,3
15773,2
15774,5
15785,2
15794,4
15795,4
15796,5
15797,4
15800,1
15802,3
15803,1
15804,3
15810,3
15811,3
15812,2
15814,1
15815,1
15827,2
15829,8
15832,3
15842,2
15846,4
15847,4
15848,5
15849,5
15850,4
15851,6
15853,5
15854,3
15855,4
15856,5
15859,4
15860,4
15861,1
15862,3
15863,3
15864,5
15865,3
15867,4
15871,2
15873,2
15877,1
15878,3
15879,5
15880,2
15881,3
15883,6
15884,2
15888,3
15891,5
15892,4
15893,4
15894,7
15895,1
15896,3
15897,2
15898,3
15900,3
15901,6
15903,4
15904,4
15905,5
15906,4
15907,3
15908,3
15909,3
15911,2
15913,3
15914,2
15915,3
15916,2
15917,3
15918,4
15920,5
15923,2
15924,2
15926,2
15927,1
15928,3
15929,3
15932,3
15933,1
15934,5
15936,4
15937,3
15939,2
15940,1
15953,2
15954,3
15955,1
15956,2
15957,3
15958,2
15959,2
15961,3
15962,4
15963,4
15964,5
15965,2
15967,5
15968,1
15969,2
15970,2
15971,5
15972,3
15973,2
15974,2
15975,2
15976,4
15979,2
15980,3
15981,3
15983,4
15985,2
15988,6
15989,3
15990,4
15992,3
15993,3
15995,5
15997,4
16000,1
16002,1
16015,2
16016,3
16020,1
16021,3
16022,2
16026,5
16027,2
16030,2
16031,3
16033,6
16035,4
16036,2
16038,3
16047,1
16050,2
16051,3
16052,5
16053,5
16055,4
16056,3
16057,4
16060,4
16061,6
16069,3
16077,3
16079,2
16080,3
16081,2
16082,3
16083,7
16084,1
16085,3
16086,3
16088,2
16089,4
16091,3
16092,2
16093,3
16094,5
16095,6
16096,2
16097,3
16101,2
16102,4
16103,2
16104,4
16106,3
16108,2
16110,4
16111,3
16112,1
16113,4
16119,2
16123,3
16124,3
16129,4
16131,1
16133,6
16134,6
16139,2
16145,2
16147,1
16149,2
16150,3
16151,2
16153,1
16155,6
16156,5
16157,3
16158,3
16159,2
16160,2
16161,3
16162,3
16164,5
16165,4
16166,3
16168,1
16171,2
16175,2
16177,1
16181,3
16183,3
16190,5
16193,2
16194,2
16198,1
16199,2
16200,1
16201,2
16203,3
16205,4
16206,3
16207,2
16208,6
16209,3
16210,5
16212,3
16213,7
16214,5
16215,5
16217,7
16221,2
16222,4
16224,4
16225,4
16226,3
16228,2
16229,2
16231,1
16235,2
16236,4
16238,1
16241,3
16242,4
16243,6
16244,2
16246,3
16247,5
16249,3
16250,4
16256,5
16257,2
16258,4
16259,4
16260,1
16261,3
16262,1
16263,5
16265,3
16267,2
16268,2
16269,3
16270,3
16272,2
16273,1
16274,3
16275,3
16277,1
16278,3
16279,2
16280,2
16281,2
16282,2
16283,2
16285,4
16286,2
16288,2
16296,3
16297,5
16300,2
16301,2
16303,3
16304,3
16305,3
16306,2
16307,3
16311,4
16312,2
16313,4
16315,2
16316,1
16317,4
16318,2
16319,4
16320,3
16321,2
16323,5
16324,3
16325,3
16326,4
16327,1
16328,2
16329,2
16331,5
16332,3
16334,2
16337,4
16338,4
16340,3
16341,4
16346,4
16348,3
16349,4
16350,1
16351,4
16352,3
16354,3
16355,1
16361,3
16363,4
16364,2
16365,6
16367,2
16369,3
16370,3
16371,3
16374,2
16375,2
16376,2
16377,2
16378,3
16379,1
16380,3
16381,3
16382,5
16383,1
16384,2
16385,3
16386,1
16387,3
16388,4
16391,1
16392,1
16393,3
16395,4
16397,5
16401,1
16402,1
16408,1
16409,1
16410,4
16411,2
16412,2
16413,2
16414,2
16417,4
16418,3
16421,4
16422,3
16423,4
16424,2
16426,5
16428,4
16432,3
16433,3
16434,2
16438,3
16440,2
16441,3
16442,4
16443,1
16445,3
16448,3
16449,1
16450,4
16453,2
16454,3
16455,2
16456,2
16457,3
16458,1
16459,2
16460,3
16463,2
16464,1
16465,5
16466,3
16467,5
16469,3
16470,2
16471,3
16472,4
16473,2
16475,3
16476,1
16479,3
16485,2
16489,4
16490,4
16495,2
16497,5
16507,3
16509,2
16510,1
16511,3
16513,2
16514,1
16516,6
16518,4
16531,4
16534,4
16535,4
16536,2
16538,3
16540,2
16545,5
16546,6
16547,7
16548,2
16549,2
16551,1
16552,8
16553,5
16554,3
16555,3
16556,1
16557,2
16558,5
16559,4
16560,3
16561,3
16562,5
16563,5
16564,2
16569,4
16571,3
16572,3
16576,4
16577,4
16579,4
16586,3
16587,3
16589,4
16590,2
16591,4
16596,2
16597,3
16598,3
16599,3
16600,5
16601,2
16602,2
16603,3
16604,3
16605,4
16606,3
16607,4
16608,1
16609,4
16610,3
16613,2
16614,2
16615,4
16616,5
16617,4
16620,5
16621,5
16622,1
16623,3
16625,2
16626,2
16627,4
16628,3
16629,3
16631,5
16632,4
16633,4
16635,1
16637,5
16640,4
16643,5
16648,3
16649,4
16651,1
16654,1
16656,3
16657,2
16658,3
16660,3
16661,1
16662,3
16663,1
16665,2
16666,2
16667,1
16668,2
16669,4
16670,4
16671,3
16672,2
16674,3
16675,3
16676,2
16678,4
16679,4
16681,2
16683,2
16685,3
16686,3
16687,3
16688,3
16689,4
16690,2
16691,3
16692,5
16693,2
16695,3
16696,4
16697,4
16698,1
16699,3
16700,4
16704,1
16707,2
16708,3
16709,3
16710,6
16712,6
16714,3
16715,2
16716,2
16721,3
16723,3
16724,2
16726,2
16727,3
16732,2
16733,6
16736,3
16738,1
16739,1
16740,1
16741,2
16742,3
16743,1
16744,4
16745,6
16746,3
16747,7
16748,1
16749,3
16750,4
16753,3
16755,2
16756,6
16757,5
16758,2
16760,5
16761,4
16763,4
16765,2
16766,2
16767,4
16768,5
16769,4
16771,1
16772,2
16773,3
16774,3
16775,3
16776,2
16778,4
16779,2
16780,1
16782,3
16783,6
16784,1
16786,4
16787,3
16790,2
16792,7
16793,3
16794,4
16795,3
16796,4
16798,1
16799,3
16800,6
16801,2
16802,3
16803,1
16804,3
16805,3
16806,5
16808,4
16810,6
16811,4
16812,4
16817,5
16818,1
16821,3
16827,1
16828,2
16830,2
16840,3
16842,1
16846,4
16854,3
16866,4
16867,2
16870,4
16871,3
16872,6
16873,5
16874,1
16876,6
16877,2
16878,1
16879,3
16881,1
16882,1
16883,1
16884,5
16886,3
16891,3
16892,1
16894,1
16895,3
16903,1
16905,2
16907,2
16908,3
16911,1
16913,3
16914,6
16915,2
16916,5
16917,1
16918,4
16919,3
16920,6
16921,2
16922,3
16924,4
16925,4
16930,4
16934,3
16936,3
16944,3
16945,4
16946,4
16947,2
16948,4
16949,3
16950,3
16951,3
16952,4
16953,4
16954,3
16955,3
16956,2
16958,4
16959,2
16960,2
16961,3
16965,5
16969,2
16973,1
16975,2
16976,1
16986,3
16987,2
16988,3
16989,5
16992,4
16993,3
16994,2
16995,2
16996,4
16998,3
17000,3
17001,2
17002,3
17004,3
17006,4
17007,3
17008,2
17009,6
17010,3
17011,2
17015,3
17016,3
17019,2
17020,3
17025,1
17027,3
17045,1
17046,5
17051,2
17052,3
17058,5
17059,3
17060,2
17061,4
17062,4
17063,3
17064,1
17066,4
17067,3
17068,3
17069,2
17070,4
17071,4
17072,5
17073,6
17074,4
17075,3
17076,3
17077,1
17078,5
17079,3
17081,1
17083,3
17084,2
17085,3
17086,2
17087,2
17088,4
17089,3
17090,4
17091,5
17092,3
17094,3
17095,3
17096,4
17097,3
17098,3
17099,5
17103,1
17106,5
17109,2
17116,3
17117,2
17118,2
17119,3
17121,3
17122,2
17123,2
17124,3
17125,3
17126,2
17127,1
17128,2
17129,2
17131,3
17132,2
17133,1
17134,4
17135,4
17136,3
17137,3
17138,2
17139,2
17140,2
17142,4
17143,4
17144,5
17145,3
17146,3
17147,3
17148,3
17150,4
17151,2
17152,3
17153,4
17154,2
17155,3
17157,3
17161,1
17162,1
17163,5
17164,2
17165,4
17166,4
17167,3
17168,3
17170,2
17171,2
17175,1
17180,2
17183,3
17190,6
17191,3
17194,4
17195,4
17199,3
17200,4
17201,4
17204,1
17209,3
17210,1
17211,4
17212,4
17213,1
17215,4
17223,3
17228,3
17230,3
17231,5
17233,3
17234,3
17235,4
17236,2
17238,6
17239,4
17240,6
17241,2
17242,5
17248,4
17253,1
17254,4
17255,5
17256,4
17259,3
17260,1
17261,3
17262,3
17264,3
17266,2
17273,2
17274,3
17275,3
17279,2
17281,7
17285,3
17286,3
17287,3
17288,3
17289,2
17290,2
17291,2
17292,5
17293,5
17298,2
17299,4
17304,3
17305,3
17306,5
17307,5
17308,4
17309,2
17310,4
17311,3
17313,3
17315,3
17316,3
17317,4
17319,3
17322,3
17323,1
17324,2
17333,4
17334,4
17337,2
17342,2
17344,2
17357,4
17358,2
17359,4
17361,3
17362,4
17363,4
17364,2
17365,4
17366,4
17367,3
17368,3
17369,6
17371,2
17375,4
17376,2
17377,2
17378,1
17379,1
17380,5
17381,1
17384,3
17385,4
17386,1
110002,3
110003,6
110004,2
110014,6
110015,3
110016,3
110020,2
110021,2
110027,1
110030,2
110031,1
110033,1
110034,2
110037,2
110038,2
110039,2
110040,3
110042,2
110044,3
110045,2
110048,2
110050,4
110051,2
110052,6
110053,2
110055,1
110057,1
110062,4
110065,4
110066,4
110068,4
110069,5
110073,2
110078,1
110079,3
110080,2
110081,4
110082,5
110084,1
110090,3
110093,3
110094,2
110095,1
110096,4
110099,3
110102,2
110103,3
110105,1
110106,1
110111,1
110114,2
110116,3
110119,2
110120,3
110121,3
110122,1
110124,3
110126,1
110128,5
110130,2
110131,3
110133,3
110134,2
110137,1
110140,3
110151,3
110152,4
110153,2
110161,2
110162,3
110164,2
110165,2
110166,2
110167,2
110169,3
110171,2
110172,2
110173,1
110175,4
110177,1
110180,1
110186,2
110187,4
110188,3
110193,1
110194,1
110197,2
110204,3
110205,3
110208,3
110216,3
110217,3
110218,4
110220,5
110221,3
110222,2
110223,2
110224,2
110226,2
110230,2
110232,5
110235,3
110237,3
110238,4
110239,3
110240,2
110242,4
110243,1
110246,1
110247,4
110248,6
110250,1
110251,1
110252,3
110255,1
110257,2
110258,2
110259,3
110260,3
110261,3
110262,7
110264,1
110265,2
110266,2
110268,2
110271,1
110272,1
110275,1
110278,1
110279,2
110280,1
110282,3
110284,4
110285,4
110286,5
110287,4
110289,2
110294,3
110298,1
110299,2
110301,4
110304,2
110305,3
110306,1
110308,3
110310,2
110311,2
110312,4
110314,3
110316,4
110317,2
110321,2
110324,2
110326,4
110330,3
110333,2
110334,1
110335,1
110337,2
110340,2
110341,1
110343,4
110344,2
110345,1
110346,2
110349,2
110359,3
110360,4
110363,3
110365,2
110366,4
110367,2
110369,1
110370,2
110371,1
110372,3
110373,3
110374,4
110377,1
110379,2
110385,2
110386,2
110390,1
110392,3
110393,2
110394,2
110397,2
110398,1
110402,3
110403,2
110406,4
110409,1
110410,1
110411,6
110413,4
110414,1
110418,4
110419,3
110424,3
110426,1
110427,1
110429,1
110430,3
110431,4
110432,2
110434,1
110437,1
110439,4
110440,2
110441,1
110442,2
110443,1
110444,2
110446,2
110448,2
110449,1
110451,2
110452,6
110453,3
110454,3
110457,3
110460,1
110462,2
110463,2
110464,1
110465,2
110467,3
110471,1
110472,1
110474,1
110477,3
110478,4
110480,4
110481,3
110482,2
110483,2
110484,3
110485,1
110486,2
110488,8
110489,3
110491,4
110493,3
110496,1
110497,1
110498,4
110501,2
110503,6
110504,2
110506,2
110507,5
110509,3
110510,3
110515,4
110519,1
110528,5
110534,4
110536,2
110537,3
110538,3
110541,4
110543,3
110544,4
110549,2
110550,1
110551,2
110552,4
110553,2
110554,1
110555,1
110556,3
110557,3
110560,2
110561,6
110562,3
110564,3
110567,2
110568,3
110569,1
110570,4
110571,2
110572,2
110574,2
110575,3
110578,3
110580,3
110582,2
110583,3
110585,1
110587,3
110588,2
110591,1
110596,3
110597,2
110598,3
110599,2
110600,1
110601,3
110605,2
110607,1
110608,2
110610,4
110612,2
110615,2
110617,2
110619,1
110620,1
110621,2
110622,4
110623,2
110624,5
110626,4
110627,6
110629,2
110632,4
110633,2
110634,2
110635,3
110637,2
110638,3
110639,2
110640,2
110642,2
110643,1
110645,1
110646,1
110647,1
110648,3
110649,4
110650,2
110651,4
110652,2
110653,2
110654,1
110656,2
110657,2
110658,3
110659,1
110660,2
110661,3
110662,3
110663,5
110665,3
110672,4
110678,2
110680,3
110683,1
110685,4
110689,2
110690,1
110691,2
110692,2
110696,2
110697,3
110698,1
110699,2
110700,2
110701,2
110702,4
110703,4
110706,5
110707,1
110708,3
110709,4
110715,4
110718,3
110719,3
110721,4
110722,2
110723,5
110725,2
110726,1
110727,1
110728,2
110731,3
110733,2
110735,2
110739,2
110741,3
110742,2
110745,2
110747,1
110748,6
110749,6
110750,4
110751,2
110752,2
110753,3
110754,3
110755,3
110764,1
110768,2
110771,5
110773,3
110774,9
110775,2
110776,2
110777,2
110778,3
110779,3
110781,2
110782,2
110784,2
110786,1
110788,3
110792,1
110794,1
110797,8
110799,2
110800,4
110805,1
110812,1
110813,4
110814,1
110816,2
110817,1
110818,1
110820,2
110821,2
110822,3
110823,2
110831,5
110839,6
110840,1
110841,3
110842,4
110843,1
110849,4
110850,1
110852,1
110853,1
110854,3
110855,1
110856,2
110858,1
110859,3
110860,4
110874,3
110876,1
110878,3
110880,2
110881,5
110882,1
110884,1
110886,3
110887,3
110893,1
110894,2
110897,2
110898,3
110899,2
110900,2
110901,2
110902,4
110904,1
110905,1
110906,1
110908,3
110909,3
110912,1
110915,3
110916,8
110919,5
110922,7
110924,3
110928,3
110930,2
110931,2
110932,2
110933,6
110934,3
110937,4
110938,3
110939,1
110940,4
110941,3
110943,2
110944,4
110947,3
110948,1
110949,1
110950,2
110951,2
110952,2
110953,3
110954,2
110955,2
110963,2
110964,2
110965,2
110967,3
110970,2
110972,1
110973,5
110976,2
110977,3
110981,2
110982,3
110983,6
110984,3
110986,1
110989,4
110992,2
110993,5
110995,4
110996,5
110998,4
111000,2
111001,1
111002,4
111003,1
111004,3
111006,8
111008,4
111012,2
111013,4
111029,2
111033,2
111036,1
111037,1
111042,3
111044,2
111045,1
111053,1
111054,2
111055,1
111060,1
111061,3
111062,2
111066,2
111067,1
111069,1
111075,1
111078,1
111079,4
111080,2
111081,1
111085,4
111087,3
111090,2
111091,3
111093,2
111094,4
111095,2
111096,3
111097,2
111098,2
111099,2
111101,2
111103,1
111104,2
111105,4
111106,4
111107,2
111108,4
111109,3
111112,2
111118,3
111125,1
111134,1
111135,5
111137,1
111138,3
111143,2
111144,3
111148,2
111149,1
111150,1
111152,4
111154,2
111156,4
111158,3
111159,3
111162,1
111163,1
111164,3
111167,4
111168,1
111170,1
111172,2
111173,3
111174,4
111175,1
111179,2
111181,2
111182,5
111185,4
111186,2
111187,2
111188,2
111190,2
111193,2
111194,3
111195,1
111196,2
111199,3
111200,1
111202,1
111210,3
111212,3
111216,2
111217,1
111220,2
111221,1
111224,1
111225,2
111226,4
111228,2
111230,1
111231,1
111232,3
111234,4
111236,1
111240,6
111242,1
111243,3
111244,2
111247,2
111248,3
111249,2
111254,2
111255,2
111256,2
111258,2
111263,2
111267,4
111268,2
111270,5
111271,6
111273,5
111274,2
111275,2
111277,3
111278,5
111279,4
111280,2
111281,2
111282,3
111283,1
111284,2
111285,2
111286,1
111288,4
111289,1
111290,1
111294,2
111299,5
111304,3
111308,3
111309,1
111310,2
111314,4
111315,2
111316,2
111319,2
111320,1
111321,3
111324,3
111326,4
111327,2
111328,5
111329,2
111330,2
111331,2
111332,2
111335,2
111337,1
111341,2
111343,3
111344,2
111347,1
111350,4
111351,4
111354,4
111355,3
111356,4
111357,5
111358,1
111361,4
111364,1
111365,1
111367,4
111368,3
111369,5
111372,3
111373,2
111375,6
111380,2
111382,1
111384,1
111386,1
111387,1
111388,1
111392,3
111393,3
111394,1
111395,3
111398,1
111399,1
111400,1
111402,2
111407,1
111412,2
111414,3
111415,5
111417,4
111419,1
111420,2
111421,2
111422,3
111424,1
111425,2
111426,2
111428,3
111429,2
111430,2
111432,1
111433,3
111436,3
111437,4
111438,4
111441,2
111442,1
111445,2
111446,2
111447,2
111449,4
111454,2
111456,1
111458,4
111462,1
111463,2
111466,2
111467,2
111468,2
111469,3
111471,1
111473,3
111475,2
111482,1
111483,1
111486,2
111489,1
111490,5
111492,6
111493,1
111495,3
111496,3
111498,1
111499,2
111501,2
111502,3
111507,1
111508,1
111509,1
111511,2
111514,2
111517,2
111525,2
111527,1
111534,2
111535,2
111540,2
111541,3
111542,2
111547,2
111548,2
111551,1
111552,1
111556,1
111559,2
111564,1
111567,1
111570,1
111571,1
111572,2
111573,1
111574,2
111575,3
111576,2
111581,3
111583,2
111586,3
111590,3
111591,3
111594,2
111595,4
111598,2
111599,5
111602,1
111608,2
111609,2
111610,2
111611,4
111612,2
111614,5
111615,3
111616,2
111617,3
111618,2
111619,1
111620,2
111621,3
111622,3
111624,2
111625,2
111626,5
111627,2
111628,1
111629,3
111630,2
111633,1
111637,4
111639,6
111641,2
111642,3
111647,3
111650,2
111653,5
111657,3
111659,1
111670,1
111671,2
111675,4
111676,2
111679,2
111681,1
111682,1
111685,3
111686,3
111687,3
111688,4
111689,3
111696,2
111697,3
111698,2
111699,1
111700,6
111703,5
111714,3
111716,1
111718,3
111720,1
111721,3
111724,1
111727,1
111728,2
111729,3
111730,2
111731,3
111733,3
111734,3
111735,3
111736,3
111737,3
111738,1
111739,4
111740,1
111741,5
111746,2
111750,2
111751,2
111752,1
111758,2
111760,2
111763,1
111764,4
111765,1
111766,1
111767,6
111768,2
111769,4
111771,1
111772,5
111773,2
111774,3
111775,1
111779,2
111780,1
111783,4
111784,2
111785,3
111787,2
111788,4
111790,3
111795,3
111802,2
111803,3
111804,2
111806,3
111807,1
111808,3
111809,2
111810,2
111811,5
111813,2
111814,4
111815,1
111816,2
111817,6
111829,12
111833,1
111834,3
111835,3
111836,1
111838,2
111839,1
111840,4
111841,3
111844,1
111846,1
111847,1
111848,3
111849,1
111853,4
111864,2
111869,1
111870,2
111872,4
111873,1
111874,3
111877,1
111878,3
111879,4
111881,3
111882,2
111885,1
111887,2
111889,3
111890,3
111891,2
111894,1
111896,3
111897,4
111900,4
111901,3
111902,2
111906,2
111907,2
111913,1
111914,3
111917,2
111919,1
111922,7
111924,2
111925,3
111926,2
111927,5
111928,1
111929,1
111931,2
111932,2
111933,4
111935,1
111936,1
111937,1
111938,2
111939,4
111940,3
111941,3
111942,4
111943,2
111946,4
111949,4
111950,2
111953,2
111956,1
111962,2
111966,2
111968,2
111969,1
111973,4
111974,2
111977,1
111978,2
111980,1
111981,2
111982,3
111984,2
111985,1
111987,2
111988,5
111989,1
111990,5
111991,3
111992,3
111994,1
111998,2
112004,3
112006,4
112007,3
112008,3
112010,2
112013,2
112016,3
112019,4
112020,1
112021,3
112022,2
112023,2
112028,2
112030,4
112039,6
112045,2
112048,4
112049,6
112053,1
112055,3
112065,1
112068,3
112080,4
112083,2
112086,3
112089,1
112091,3
112093,1
112096,3
112101,1
112103,1
112105,1
112108,1
112109,2
112124,1
112126,1
112129,4
112131,4
112132,1
112133,2
112134,2
112135,5
112136,2
112137,2
112139,4
112140,4
112141,3
112142,3
112143,1
112149,3
112152,3
112153,2
112159,2
112161,1
112165,1
112172,1
112175,3
112177,3
112180,2
112181,2
112182,4
112184,1
112185,2
112186,6
112189,3
112190,3
112191,3
112192,1
112193,2
112194,3
112195,4
112196,3
112198,1
112199,1
112201,2
112202,3
112208,2
112212,1
112213,1
112216,2
112218,3
112220,4
112225,2
112226,5
112233,2
112238,1
112241,2
112243,1
112244,1
112246,2
112248,3
112249,2
112250,2
112251,3
112252,3
112253,3
112254,4
112255,2
112259,2
112260,1
112261,1
112268,2
112272,2
112277,1
112279,2
112281,3
112284,1
112286,2
112288,3
112292,4
112294,3
112296,1
112297,1
112300,2
112302,4
112303,4
112306,3
112307,5
112308,3
112309,1
112314,1
112316,1
112319,2
112320,2
112321,2
112327,1
112328,2
112329,2
112330,1
112331,1
112334,1
112337,3
112338,1
112339,2
112341,1
112342,2
112345,1
112346,3
112348,1
112350,7
112353,2
112355,2
112356,3
112357,2
112358,1
112360,2
112364,3
112367,4
112368,1
112369,1
112370,1
112371,4
112372,2
112375,2
112380,1
112381,2
112383,2
112386,4
112387,2
112388,1
112391,1
112392,5
112393,4
112395,3
112396,8
112397,2
112399,3
112400,3
112401,2
112402,6
112404,5
112406,3
112407,6
112409,2
112410,5
112411,3
112412,1
112413,2
112418,1
112419,3
112421,2
112429,3
112431,4
112432,3
112440,1
112444,4
112445,5
112456,3
112457,8
112459,4
112461,1
112462,2
112463,1
112464,1
112465,1
112466,2
112468,2
112469,1
112470,2
112477,4
112478,4
112480,1
112482,4
112483,3
112484,2
112488,2
112489,2
112490,6
112493,1
112494,2
112495,1
112497,1
112500,3
112502,1
112506,1
112509,3
112510,2
112513,4
112514,3
112515,4
112517,2
112521,4
112522,3
112524,2
112528,2
112531,1
112534,2
112536,2
112537,3
112539,1
112541,1
112542,1
112543,2
112544,5
112545,2
112548,1
112551,3
112553,4
112554,3
112555,1
112556,1
112557,1
112564,3
112566,3
112567,2
112570,2
112571,2
112572,2
112575,1
112577,3
112579,1
112580,2
112581,1
112582,1
112586,2
112587,3
112588,2
112605,2
112606,2
112607,4
112610,2
112614,3
112615,2
112618,1
112619,1
112620,2
112622,2
112623,1
112624,3
112628,2
112630,3
112631,2
112634,2
112640,2
112641,3
112642,2
112643,3
112646,1
112649,1
112652,2
112655,3
112656,2
112658,5
112659,1
112661,1
112662,1
112663,7
112666,2
112667,4
112669,2
112670,1
112671,1
112674,3
112676,2
112680,2
112681,1
112683,4
112685,1
112686,2
112687,3
112688,5
112689,3
112690,2
112691,3
112693,1
112695,1
112697,1
112702,2
112703,1
112704,1
112705,1
112707,1
112709,2
112711,1
112712,2
112714,3
112715,2
112716,3
