"","Timestamp","Metric","Value"
"5064",2025-05-19 12:46:13.27,"Bytes Total/sec",869.616489399877
"5065",2025-05-19 12:46:13.27,"Avg. Disk sec/Read",0.00119890176366843
"5066",2025-05-19 12:46:13.27,"Avg. Disk sec/Write",0.00061651256664128
"5067",2025-05-19 12:46:13.27,"Current Disk Queue Length",0
"5068",2025-05-19 12:46:13.27,"% Processor Time",1.44929107723826
"5069",2025-05-19 12:46:13.27,"Context Switches/sec",4200.75871256807
"5070",2025-05-19 12:46:13.27,"Processor Queue Length",0
"5071",2025-05-19 12:46:43.257,"% Committed Bytes In Use",16.3979971819553
"5072",2025-05-19 12:46:43.257,"Available MBytes",1353451
"5073",2025-05-19 12:46:43.257,"Pages/sec",46.1569339891077
"5074",2025-05-19 12:46:43.257,"Bytes Total/sec",942.581954721208
"5075",2025-05-19 12:46:43.257,"Avg. Disk sec/Read",0.000946170985915493
"5076",2025-05-19 12:46:43.257,"Avg. Disk sec/Write",0.000869308455882353
"5077",2025-05-19 12:46:43.257,"Current Disk Queue Length",0
"5078",2025-05-19 12:46:43.257,"% Processor Time",1.60636686670154
"5079",2025-05-19 12:46:43.257,"Context Switches/sec",3930.90992665763
"5080",2025-05-19 12:46:43.257,"Processor Queue Length",0
"5081",2025-05-19 12:47:13.275,"% Committed Bytes In Use",16.4018937657592
"5082",2025-05-19 12:47:13.275,"Available MBytes",1353384
"5083",2025-05-19 12:47:13.275,"Pages/sec",65.633354020278
"5084",2025-05-19 12:47:13.275,"Bytes Total/sec",297.682242726489
"5085",2025-05-19 12:47:13.275,"Avg. Disk sec/Read",0.000788977538185085
"5086",2025-05-19 12:47:13.275,"Avg. Disk sec/Write",0.000775504472140762
"5087",2025-05-19 12:47:13.275,"Current Disk Queue Length",0
"5088",2025-05-19 12:47:13.275,"% Processor Time",1.46859140688963
"5089",2025-05-19 12:47:13.275,"Context Switches/sec",4117.80997809355
"5090",2025-05-19 12:47:13.275,"Processor Queue Length",0
"5091",2025-05-19 12:47:43.263,"% Committed Bytes In Use",16.4036526382909
"5092",2025-05-19 12:47:43.263,"Available MBytes",1353360
"5093",2025-05-19 12:47:43.263,"Pages/sec",49.2584135829985
"5094",2025-05-19 12:47:43.263,"Bytes Total/sec",423.415584867806
"5095",2025-05-19 12:47:43.263,"Avg. Disk sec/Read",0.000858833979328165
"5096",2025-05-19 12:47:43.263,"Avg. Disk sec/Write",0.000845551719197708
"5097",2025-05-19 12:47:43.263,"Current Disk Queue Length",0
"5098",2025-05-19 12:47:43.263,"% Processor Time",1.52745754635236
"5099",2025-05-19 12:47:43.263,"Context Switches/sec",3936.73774960346
"5100",2025-05-19 12:47:43.263,"Processor Queue Length",0
"5101",2025-05-19 12:48:13.266,"% Committed Bytes In Use",16.4076585360821
"5102",2025-05-19 12:48:13.266,"Available MBytes",1353279
"5103",2025-05-19 12:48:13.266,"Pages/sec",87.9672613253532
"5104",2025-05-19 12:48:13.266,"Bytes Total/sec",1197.97476497608
"5105",2025-05-19 12:48:13.266,"Avg. Disk sec/Read",0.000703054309859155
"5106",2025-05-19 12:48:13.266,"Avg. Disk sec/Write",0.000659598273310311
"5107",2025-05-19 12:48:13.266,"Current Disk Queue Length",0
"5108",2025-05-19 12:48:13.266,"% Processor Time",1.44926181775081
"5109",2025-05-19 12:48:13.266,"Context Switches/sec",4308.69579345023
"5110",2025-05-19 12:48:13.266,"Processor Queue Length",0
"5111",2025-05-19 12:48:43.284,"% Committed Bytes In Use",16.3660432017329
"5112",2025-05-19 12:48:43.284,"Available MBytes",1353936
"5113",2025-05-19 12:48:43.284,"Pages/sec",38.8131018746042
"5114",2025-05-19 12:48:43.284,"Bytes Total/sec",110.642327318078
"5115",2025-05-19 12:48:43.284,"Avg. Disk sec/Read",0.000741706689536878
"5116",2025-05-19 12:48:43.284,"Avg. Disk sec/Write",0.00062914262295082
"5117",2025-05-19 12:48:43.284,"Current Disk Queue Length",0
"5118",2025-05-19 12:48:43.284,"% Processor Time",1.75425817256933
"5119",2025-05-19 12:48:43.284,"Context Switches/sec",3992.68546605853
"5120",2025-05-19 12:48:43.284,"Processor Queue Length",0
"5121",2025-05-19 12:49:13.272,"% Committed Bytes In Use",16.3515108675583
"5122",2025-05-19 12:49:13.272,"Available MBytes",1351685
"5123",2025-05-19 12:49:13.272,"Pages/sec",61.6321689105629
"5124",2025-05-19 12:49:13.272,"Bytes Total/sec",390.070263840878
"5125",2025-05-19 12:49:13.272,"Avg. Disk sec/Read",0.000888781715362865
"5126",2025-05-19 12:49:13.272,"Avg. Disk sec/Write",0.000630138574283811
"5127",2025-05-19 12:49:13.272,"Current Disk Queue Length",1
"5128",2025-05-19 12:49:13.272,"% Processor Time",1.39377904824185
"5129",2025-05-19 12:49:13.272,"Context Switches/sec",4376.48430598351
"5130",2025-05-19 12:49:13.272,"Processor Queue Length",0
"5131",2025-05-19 12:49:43.29,"% Committed Bytes In Use",16.3550585080765
"5132",2025-05-19 12:49:43.29,"Available MBytes",1351626
"5133",2025-05-19 12:49:43.29,"Pages/sec",37.9134311831462
"5134",2025-05-19 12:49:43.29,"Bytes Total/sec",591.42287378138
"5135",2025-05-19 12:49:43.29,"Avg. Disk sec/Read",0.00102904802631579
"5136",2025-05-19 12:49:43.29,"Avg. Disk sec/Write",0.000636060639606396
"5137",2025-05-19 12:49:43.29,"Current Disk Queue Length",0
"5138",2025-05-19 12:49:43.29,"% Processor Time",1.49556539863243
"5139",2025-05-19 12:49:43.29,"Context Switches/sec",4082.89007462719
"5140",2025-05-19 12:49:43.29,"Processor Queue Length",0
"5141",2025-05-19 12:50:13.277,"% Committed Bytes In Use",16.3115332872401
"5142",2025-05-19 12:50:13.277,"Available MBytes",1352299
"5143",2025-05-19 12:50:13.277,"Pages/sec",61.5995148132726
"5144",2025-05-19 12:50:13.277,"Bytes Total/sec",973.319025614806
"5145",2025-05-19 12:50:13.277,"Avg. Disk sec/Read",0.00102527100478469
"5146",2025-05-19 12:50:13.277,"Avg. Disk sec/Write",0.000656260904407556
"5147",2025-05-19 12:50:13.277,"Current Disk Queue Length",0
"5148",2025-05-19 12:50:13.277,"% Processor Time",1.6854284174484
"5149",2025-05-19 12:50:13.277,"Context Switches/sec",4142.17549555692
"5150",2025-05-19 12:50:13.277,"Processor Queue Length",0
"5151",2025-05-19 12:50:43.296,"% Committed Bytes In Use",16.314801600835
"5152",2025-05-19 12:50:43.296,"Available MBytes",1352248
"5153",2025-05-19 12:50:43.296,"Pages/sec",66.8979851069827
"5154",2025-05-19 12:50:43.296,"Bytes Total/sec",300.307986929453
"5155",2025-05-19 12:50:43.296,"Avg. Disk sec/Read",0.000830916330935252
"5156",2025-05-19 12:50:43.296,"Avg. Disk sec/Write",0.000685998176100629
"5157",2025-05-19 12:50:43.296,"Current Disk Queue Length",0
"5158",2025-05-19 12:50:43.296,"% Processor Time",1.42302085684038
"5159",2025-05-19 12:50:43.296,"Context Switches/sec",4094.90296089116
"5160",2025-05-19 12:50:43.296,"Processor Queue Length",0
"5161",2025-05-19 12:51:13.283,"% Committed Bytes In Use",16.3186650994044
"5162",2025-05-19 12:51:13.283,"Available MBytes",1352186
"5163",2025-05-19 12:51:13.283,"Pages/sec",47.091311904752
"5164",2025-05-19 12:51:13.283,"Bytes Total/sec",306.026825805952
"5165",2025-05-19 12:51:13.283,"Avg. Disk sec/Read",0.00105423724637681
"5166",2025-05-19 12:51:13.283,"Avg. Disk sec/Write",0.000630583061594203
"5167",2025-05-19 12:51:13.283,"Current Disk Queue Length",0
"5168",2025-05-19 12:51:13.283,"% Processor Time",1.5052312387675
"5169",2025-05-19 12:51:13.283,"Context Switches/sec",3995.1908831487
"5170",2025-05-19 12:51:13.283,"Processor Queue Length",0
"5171",2025-05-19 12:51:43.286,"% Committed Bytes In Use",16.3219139250745
"5172",2025-05-19 12:51:43.286,"Available MBytes",1352128
"5173",2025-05-19 12:51:43.286,"Pages/sec",61.2329881833899
"5174",2025-05-19 12:51:43.286,"Bytes Total/sec",1452.85847738772
"5175",2025-05-19 12:51:43.286,"Avg. Disk sec/Read",0.000725382570422535
"5176",2025-05-19 12:51:43.286,"Avg. Disk sec/Write",0.00062197897049592
"5177",2025-05-19 12:51:43.286,"Current Disk Queue Length",0
"5178",2025-05-19 12:51:43.286,"% Processor Time",1.46410938261788
"5179",2025-05-19 12:51:43.286,"Context Switches/sec",4084.21031200121
"5180",2025-05-19 12:51:43.286,"Processor Queue Length",0
"5181",2025-05-19 12:52:13.305,"% Committed Bytes In Use",16.3005224234193
"5182",2025-05-19 12:52:13.305,"Available MBytes",1352463
"5183",2025-05-19 12:52:13.305,"Pages/sec",47.0424184952452
"5184",2025-05-19 12:52:13.305,"Bytes Total/sec",1106.16315784641
"5185",2025-05-19 12:52:13.305,"Avg. Disk sec/Read",0.000896492441860465
"5186",2025-05-19 12:52:13.305,"Avg. Disk sec/Write",0.000587793214285714
"5187",2025-05-19 12:52:13.305,"Current Disk Queue Length",0
"5188",2025-05-19 12:52:13.305,"% Processor Time",1.74809585799079
"5189",2025-05-19 12:52:13.305,"Context Switches/sec",4027.02425692335
"5190",2025-05-19 12:52:13.305,"Processor Queue Length",0
"5191",2025-05-19 12:52:43.292,"% Committed Bytes In Use",16.3044503229448
"5192",2025-05-19 12:52:43.292,"Available MBytes",1352400
"5193",2025-05-19 12:52:43.292,"Pages/sec",77.8069675635859
"5194",2025-05-19 12:52:43.292,"Bytes Total/sec",244.093097127255
"5195",2025-05-19 12:52:43.292,"Avg. Disk sec/Read",0.000634616885676741
"5196",2025-05-19 12:52:43.292,"Avg. Disk sec/Write",0.000598678232323232
"5197",2025-05-19 12:52:43.292,"Current Disk Queue Length",0
"5198",2025-05-19 12:52:43.292,"% Processor Time",1.46707234440494
"5199",2025-05-19 12:52:43.292,"Context Switches/sec",4079.17951849006
"5200",2025-05-19 12:52:43.292,"Processor Queue Length",0
"5201",2025-05-19 12:53:13.311,"% Committed Bytes In Use",16.310617075374
"5202",2025-05-19 12:53:13.311,"Available MBytes",1352300
"5203",2025-05-19 12:53:13.311,"Pages/sec",81.8240641494266
"5204",2025-05-19 12:53:13.311,"Bytes Total/sec",3864.82107559212
"5205",2025-05-19 12:53:13.311,"Avg. Disk sec/Read",0.000845498759541985
"5206",2025-05-19 12:53:13.311,"Avg. Disk sec/Write",0.00068021912072575
"5207",2025-05-19 12:53:13.311,"Current Disk Queue Length",0
"5208",2025-05-19 12:53:13.311,"% Processor Time",1.78906058791336
"5209",2025-05-19 12:53:13.311,"Context Switches/sec",5334.85568737115
"5210",2025-05-19 12:53:13.311,"Processor Queue Length",0
"5211",2025-05-19 12:53:43.299,"% Committed Bytes In Use",12.935603645848
"5212",2025-05-19 12:53:43.299,"Available MBytes",1384606
"5213",2025-05-19 12:53:43.299,"Pages/sec",41.1214467534828
"5214",2025-05-19 12:53:43.299,"Bytes Total/sec",1971.62829616577
"5215",2025-05-19 12:53:43.299,"Avg. Disk sec/Read",0.000794301305057096
"5216",2025-05-19 12:53:43.299,"Avg. Disk sec/Write",0.000685218408736349
"5217",2025-05-19 12:53:43.299,"Current Disk Queue Length",0
"5218",2025-05-19 12:53:43.299,"% Processor Time",1.54743575204186
"5219",2025-05-19 12:53:43.299,"Context Switches/sec",4122.04984135459
"5220",2025-05-19 12:53:43.299,"Processor Queue Length",0
"5221",2025-05-19 12:54:13.302,"% Committed Bytes In Use",4.82610617876661
"5222",2025-05-19 12:54:13.302,"Available MBytes",1497956
"5223",2025-05-19 12:54:13.302,"Pages/sec",6.76674218350944
"5224",2025-05-19 12:54:13.302,"Bytes Total/sec",964.077425770738
"5225",2025-05-19 12:54:13.302,"Avg. Disk sec/Read",0.0022074
"5226",2025-05-19 12:54:13.302,"Avg. Disk sec/Write",0.000866490640394089
"5227",2025-05-19 12:54:13.302,"Current Disk Queue Length",0
"5228",2025-05-19 12:54:13.302,"% Processor Time",2.2138447144559
"5229",2025-05-19 12:54:13.302,"Context Switches/sec",4304.94804322016
"5230",2025-05-19 12:54:13.302,"Processor Queue Length",0
"5231",2025-05-19 12:54:43.32,"% Committed Bytes In Use",4.88170085122848
"5232",2025-05-19 12:54:43.32,"Available MBytes",1497376
"5233",2025-05-19 12:54:43.32,"Pages/sec",10.9608531397699
"5234",2025-05-19 12:54:43.32,"Bytes Total/sec",20802.2333701095
"5235",2025-05-19 12:54:43.32,"Avg. Disk sec/Read",0.0012395
"5236",2025-05-19 12:54:43.32,"Avg. Disk sec/Write",0.000821438235294118
"5237",2025-05-19 12:54:43.32,"Current Disk Queue Length",0
"5238",2025-05-19 12:54:43.32,"% Processor Time",0.402974180810378
"5239",2025-05-19 12:54:43.32,"Context Switches/sec",3612.9170782442
"5240",2025-05-19 12:54:43.32,"Processor Queue Length",0
"5241",2025-05-19 12:55:13.308,"% Committed Bytes In Use",4.84342887179075
"5242",2025-05-19 12:55:13.308,"Available MBytes",1497748
"5243",2025-05-19 12:55:13.308,"Pages/sec",11.3058842605222
"5244",2025-05-19 12:55:13.308,"Bytes Total/sec",273.008756804233
"5245",2025-05-19 12:55:13.308,"Avg. Disk sec/Read",0
"5246",2025-05-19 12:55:13.308,"Avg. Disk sec/Write",0.00106673818181818
"5247",2025-05-19 12:55:13.308,"Current Disk Queue Length",0
"5248",2025-05-19 12:55:13.308,"% Processor Time",0.376507591520903
"5249",2025-05-19 12:55:13.308,"Context Switches/sec",3609.94549890102
"5250",2025-05-19 12:55:13.308,"Processor Queue Length",0
"5251",2025-05-19 12:55:43.311,"% Committed Bytes In Use",4.87835481876469
"5252",2025-05-19 12:55:43.311,"Available MBytes",1497141
"5253",2025-05-19 12:55:43.311,"Pages/sec",12.0333532284773
"5254",2025-05-19 12:55:43.311,"Bytes Total/sec",560.234259587309
"5255",2025-05-19 12:55:43.311,"Avg. Disk sec/Read",0.00124035657894737
"5256",2025-05-19 12:55:43.311,"Avg. Disk sec/Write",0.000651113523131673
"5257",2025-05-19 12:55:43.311,"Current Disk Queue Length",0
"5258",2025-05-19 12:55:43.311,"% Processor Time",0.341281204090682
"5259",2025-05-19 12:55:43.311,"Context Switches/sec",3557.90588240439
"5260",2025-05-19 12:55:43.311,"Processor Queue Length",0
"5261",2025-05-19 12:56:13.329,"% Committed Bytes In Use",4.86363640633962
"5262",2025-05-19 12:56:13.329,"Available MBytes",1497349
"5263",2025-05-19 12:56:13.329,"Pages/sec",9.1952340795258
"5264",2025-05-19 12:56:13.329,"Bytes Total/sec",3136.40772275594
"5265",2025-05-19 12:56:13.329,"Avg. Disk sec/Read",0.00156690825688073
"5266",2025-05-19 12:56:13.329,"Avg. Disk sec/Write",0.000715382077922078
"5267",2025-05-19 12:56:13.329,"Current Disk Queue Length",0
"5268",2025-05-19 12:56:13.329,"% Processor Time",0.461275081715762
"5269",2025-05-19 12:56:13.329,"Context Switches/sec",3892.14935268334
"5270",2025-05-19 12:56:13.329,"Processor Queue Length",0
"5271",2025-05-19 12:56:43.317,"% Committed Bytes In Use",4.930174561434
"5272",2025-05-19 12:56:43.317,"Available MBytes",1496420
"5273",2025-05-19 12:56:43.317,"Pages/sec",12.0062079699136
"5274",2025-05-19 12:56:43.317,"Bytes Total/sec",2549.98517049888
"5275",2025-05-19 12:56:43.317,"Avg. Disk sec/Read",0.000810466176470588
"5276",2025-05-19 12:56:43.317,"Avg. Disk sec/Write",0.000643145929018789
"5277",2025-05-19 12:56:43.317,"Current Disk Queue Length",0
"5278",2025-05-19 12:56:43.317,"% Processor Time",4.45701967140939
"5279",2025-05-19 12:56:43.317,"Context Switches/sec",5785.52481607982
"5280",2025-05-19 12:56:43.317,"Processor Queue Length",0
"5281",2025-05-19 12:57:13.32,"% Committed Bytes In Use",4.93507543693648
"5282",2025-05-19 12:57:13.32,"Available MBytes",1496297
"5283",2025-05-19 12:57:13.32,"Pages/sec",13.2333190413488
"5284",2025-05-19 12:57:13.32,"Bytes Total/sec",510.866114931263
"5285",2025-05-19 12:57:13.32,"Avg. Disk sec/Read",0.00106928701298701
"5286",2025-05-19 12:57:13.32,"Avg. Disk sec/Write",0.000834234547908232
"5287",2025-05-19 12:57:13.32,"Current Disk Queue Length",0
"5288",2025-05-19 12:57:13.32,"% Processor Time",32.7760763845912
"5289",2025-05-19 12:57:13.32,"Context Switches/sec",4853.26142514433
"5290",2025-05-19 12:57:13.32,"Processor Queue Length",0
"5291",2025-05-19 12:57:43.323,"% Committed Bytes In Use",4.91813793892929
"5292",2025-05-19 12:57:43.323,"Available MBytes",1496474
"5293",2025-05-19 12:57:43.323,"Pages/sec",9.63333888855876
"5294",2025-05-19 12:57:43.323,"Bytes Total/sec",2580.03482115341
"5295",2025-05-19 12:57:43.323,"Avg. Disk sec/Read",0.00129450161290323
"5296",2025-05-19 12:57:43.323,"Avg. Disk sec/Write",0.000750192883895131
"5297",2025-05-19 12:57:43.323,"Current Disk Queue Length",0
"5298",2025-05-19 12:57:43.323,"% Processor Time",1.37052450016724
"5299",2025-05-19 12:57:43.323,"Context Switches/sec",4303.70248180176
"5300",2025-05-19 12:57:43.323,"Processor Queue Length",0
"5301",2025-05-19 12:58:13.341,"% Committed Bytes In Use",4.95592628255392
"5302",2025-05-19 12:58:13.341,"Available MBytes",1495921
"5303",2025-05-19 12:58:13.341,"Pages/sec",7.66268179117026
"5304",2025-05-19 12:58:13.341,"Bytes Total/sec",957.135587732741
"5305",2025-05-19 12:58:13.341,"Avg. Disk sec/Read",0.00111845904761905
"5306",2025-05-19 12:58:13.341,"Avg. Disk sec/Write",0.000762360402684564
"5307",2025-05-19 12:58:13.341,"Current Disk Queue Length",0
"5308",2025-05-19 12:58:13.341,"% Processor Time",0.366066955300137
"5309",2025-05-19 12:58:13.341,"Context Switches/sec",3671.1242141341
"5310",2025-05-19 12:58:13.341,"Processor Queue Length",0
"5311",2025-05-19 12:58:43.329,"% Committed Bytes In Use",5.00434078392674
"5312",2025-05-19 12:58:43.329,"Available MBytes",1495234
"5313",2025-05-19 12:58:43.329,"Pages/sec",141.30703248715
"5314",2025-05-19 12:58:43.329,"Bytes Total/sec",393.638636876525
"5315",2025-05-19 12:58:43.329,"Avg. Disk sec/Read",0.000655107963246554
"5316",2025-05-19 12:58:43.329,"Avg. Disk sec/Write",0.000749382941176471
"5317",2025-05-19 12:58:43.329,"Current Disk Queue Length",0
"5318",2025-05-19 12:58:43.329,"% Processor Time",0.375442422936256
"5319",2025-05-19 12:58:43.329,"Context Switches/sec",4325.25585160692
"5320",2025-05-19 12:58:43.329,"Processor Queue Length",0
"5321",2025-05-19 12:59:13.347,"% Committed Bytes In Use",4.95489433057487
"5322",2025-05-19 12:59:13.347,"Available MBytes",1496040
"5323",2025-05-19 12:59:13.347,"Pages/sec",16.2249275228823
"5324",2025-05-19 12:59:13.347,"Bytes Total/sec",573.46956355518
"5325",2025-05-19 12:59:13.347,"Avg. Disk sec/Read",0.00115913154761905
"5326",2025-05-19 12:59:13.347,"Avg. Disk sec/Write",0.000594388398268398
"5327",2025-05-19 12:59:13.347,"Current Disk Queue Length",0
"5328",2025-05-19 12:59:13.347,"% Processor Time",0.241505073537684
"5329",2025-05-19 12:59:13.347,"Context Switches/sec",3713.50943836351
"5330",2025-05-19 12:59:13.347,"Processor Queue Length",0
"5331",2025-05-19 12:59:43.335,"% Committed Bytes In Use",4.99445933499244
"5332",2025-05-19 12:59:43.335,"Available MBytes",1495363
"5333",2025-05-19 12:59:43.335,"Pages/sec",13.6404153460449
"5334",2025-05-19 12:59:43.335,"Bytes Total/sec",826.629180359581
"5335",2025-05-19 12:59:43.335,"Avg. Disk sec/Read",0.0011907
"5336",2025-05-19 12:59:43.335,"Avg. Disk sec/Write",0.000765274301675978
"5337",2025-05-19 12:59:43.335,"Current Disk Queue Length",0
"5338",2025-05-19 12:59:43.335,"% Processor Time",0.460056058753733
"5339",2025-05-19 12:59:43.335,"Context Switches/sec",3517.25947100228
"5340",2025-05-19 12:59:43.335,"Processor Queue Length",0
"5341",2025-05-19 13:00:13.338,"% Committed Bytes In Use",5.02508427133436
"5342",2025-05-19 13:00:13.338,"Available MBytes",1494784
"5343",2025-05-19 13:00:13.338,"Pages/sec",12.266663845334
"5344",2025-05-19 13:00:13.338,"Bytes Total/sec",939.966450474383
"5345",2025-05-19 13:00:13.338,"Avg. Disk sec/Read",0
"5346",2025-05-19 13:00:13.338,"Avg. Disk sec/Write",0.000899643609022556
"5347",2025-05-19 13:00:13.338,"Current Disk Queue Length",0
"5348",2025-05-19 13:00:13.338,"% Processor Time",0.394853323481514
"5349",2025-05-19 13:00:13.338,"Context Switches/sec",3635.36583053253
"5350",2025-05-19 13:00:13.338,"Processor Queue Length",0
"5351",2025-05-19 13:00:43.356,"% Committed Bytes In Use",4.83687941563243
"5352",2025-05-19 13:00:43.356,"Available MBytes",1497803
"5353",2025-05-19 13:00:43.356,"Pages/sec",13.8927305361288
"5354",2025-05-19 13:00:43.356,"Bytes Total/sec",115.739438567173
"5355",2025-05-19 13:00:43.356,"Avg. Disk sec/Read",0.00515272894736842
"5356",2025-05-19 13:00:43.356,"Avg. Disk sec/Write",0.00117736335078534
"5357",2025-05-19 13:00:43.356,"Current Disk Queue Length",0
"5358",2025-05-19 13:00:43.356,"% Processor Time",0.381495159853074
"5359",2025-05-19 13:00:43.356,"Context Switches/sec",3541.91333690038
"5360",2025-05-19 13:00:43.356,"Processor Queue Length",0
"5361",2025-05-19 13:01:13.344,"% Committed Bytes In Use",4.83948863224115
"5362",2025-05-19 13:01:13.344,"Available MBytes",1497721
"5363",2025-05-19 13:01:13.344,"Pages/sec",10.63888271641
"5364",2025-05-19 13:01:13.344,"Bytes Total/sec",369.325978688163
"5365",2025-05-19 13:01:13.344,"Avg. Disk sec/Read",0.00151685153846154
"5366",2025-05-19 13:01:13.344,"Avg. Disk sec/Write",0.000989623983739837
"5367",2025-05-19 13:01:13.344,"Current Disk Queue Length",0
"5368",2025-05-19 13:01:13.344,"% Processor Time",0.340373499430902
"5369",2025-05-19 13:01:13.344,"Context Switches/sec",3703.36505792575
"5370",2025-05-19 13:01:13.344,"Processor Queue Length",0
"5371",2025-05-19 13:01:43.362,"% Committed Bytes In Use",4.90880357215852
"5372",2025-05-19 13:01:43.362,"Available MBytes",1496668
"5373",2025-05-19 13:01:43.362,"Pages/sec",13.0932261321723
"5374",2025-05-19 13:01:43.362,"Bytes Total/sec",1454.44753187307
"5375",2025-05-19 13:01:43.362,"Avg. Disk sec/Read",0.00134954566929134
"5376",2025-05-19 13:01:43.362,"Avg. Disk sec/Write",0.000825315294117647
"5377",2025-05-19 13:01:43.362,"Current Disk Queue Length",0
"5378",2025-05-19 13:01:43.362,"% Processor Time",0.431694062996302
"5379",2025-05-19 13:01:43.362,"Context Switches/sec",4008.52616226644
"5380",2025-05-19 13:01:43.362,"Processor Queue Length",0
"5381",2025-05-19 13:02:13.349,"% Committed Bytes In Use",4.91484273339502
"5382",2025-05-19 13:02:13.349,"Available MBytes",1496555
"5383",2025-05-19 13:02:13.349,"Pages/sec",11.739385260354
"5384",2025-05-19 13:02:13.349,"Bytes Total/sec",2463.90353309573
"5385",2025-05-19 13:02:13.349,"Avg. Disk sec/Read",0.00100634934210526
"5386",2025-05-19 13:02:13.349,"Avg. Disk sec/Write",0.00066888695035461
"5387",2025-05-19 13:02:13.349,"Current Disk Queue Length",0
"5388",2025-05-19 13:02:13.349,"% Processor Time",0.323446461167287
"5389",2025-05-19 13:02:13.349,"Context Switches/sec",3713.31430016574
"5390",2025-05-19 13:02:13.349,"Processor Queue Length",0
"5391",2025-05-19 13:02:43.368,"% Committed Bytes In Use",4.90527369661845
"5392",2025-05-19 13:02:43.368,"Available MBytes",1496691
"5393",2025-05-19 13:02:43.368,"Pages/sec",11.9460905212514
"5394",2025-05-19 13:02:43.368,"Bytes Total/sec",189.972787704245
"5395",2025-05-19 13:02:43.368,"Avg. Disk sec/Read",0.00192324047619048
"5396",2025-05-19 13:02:43.368,"Avg. Disk sec/Write",0.00073309609375
"5397",2025-05-19 13:02:43.368,"Current Disk Queue Length",0
"5398",2025-05-19 13:02:43.368,"% Processor Time",0.313531725454785
"5399",2025-05-19 13:02:43.368,"Context Switches/sec",3576.80591654258
"5400",2025-05-19 13:02:43.368,"Processor Queue Length",0
"5401",2025-05-19 13:03:13.355,"% Committed Bytes In Use",4.98349191736977
"5402",2025-05-19 13:03:13.355,"Available MBytes",1495658
"5403",2025-05-19 13:03:13.355,"Pages/sec",9.91709495605732
"5404",2025-05-19 13:03:13.355,"Bytes Total/sec",6917.42416354079
"5405",2025-05-19 13:03:13.355,"Avg. Disk sec/Read",0.00160847184466019
"5406",2025-05-19 13:03:13.355,"Avg. Disk sec/Write",0.00105216018957346
"5407",2025-05-19 13:03:13.355,"Current Disk Queue Length",0
"5408",2025-05-19 13:03:13.355,"% Processor Time",0.350429058085833
"5409",2025-05-19 13:03:13.355,"Context Switches/sec",3731.99983822781
"5410",2025-05-19 13:03:13.355,"Processor Queue Length",0
"5411",2025-05-19 13:03:43.374,"% Committed Bytes In Use",4.97205811668468
"5412",2025-05-19 13:03:43.374,"Available MBytes",1495760
"5413",2025-05-19 13:03:43.374,"Pages/sec",12.9932684041943
"5414",2025-05-19 13:03:43.374,"Bytes Total/sec",1322.08171816318
"5415",2025-05-19 13:03:43.374,"Avg. Disk sec/Read",0.00196091973684211
"5416",2025-05-19 13:03:43.374,"Avg. Disk sec/Write",0.000759545701357466
"5417",2025-05-19 13:03:43.374,"Current Disk Queue Length",0
"5418",2025-05-19 13:03:43.374,"% Processor Time",0.262519100095648
"5419",2025-05-19 13:03:43.374,"Context Switches/sec",3674.79614936162
"5420",2025-05-19 13:03:43.374,"Processor Queue Length",0
"5421",2025-05-19 13:04:13.361,"% Committed Bytes In Use",4.96300850179116
"5422",2025-05-19 13:04:13.361,"Available MBytes",1495779
"5423",2025-05-19 13:04:13.361,"Pages/sec",6.70348140837957
"5424",2025-05-19 13:04:13.361,"Bytes Total/sec",942.356073010811
"5425",2025-05-19 13:04:13.361,"Avg. Disk sec/Read",0.00118090909090909
"5426",2025-05-19 13:04:13.361,"Avg. Disk sec/Write",0.000742614835164835
"5427",2025-05-19 13:04:13.361,"Current Disk Queue Length",0
"5428",2025-05-19 13:04:13.361,"% Processor Time",0.381950189345737
"5429",2025-05-19 13:04:13.361,"Context Switches/sec",3625.04931185979
"5430",2025-05-19 13:04:13.361,"Processor Queue Length",0
"5431",2025-05-19 13:04:43.364,"% Committed Bytes In Use",4.95712428934805
"5432",2025-05-19 13:04:43.364,"Available MBytes",1495854
"5433",2025-05-19 13:04:43.364,"Pages/sec",16.5333076515954
"5434",2025-05-19 13:04:43.364,"Bytes Total/sec",20943.0341351536
"5435",2025-05-19 13:04:43.364,"Avg. Disk sec/Read",0.00104502682926829
"5436",2025-05-19 13:04:43.364,"Avg. Disk sec/Write",0.000589570328638498
"5437",2025-05-19 13:04:43.364,"Current Disk Queue Length",0
"5438",2025-05-19 13:04:43.364,"% Processor Time",0.227810159811115
"5439",2025-05-19 13:04:43.364,"Context Switches/sec",3726.3608783861
"5440",2025-05-19 13:04:43.364,"Processor Queue Length",0
"5441",2025-05-19 13:05:13.383,"% Committed Bytes In Use",4.95962766114614
"5442",2025-05-19 13:05:13.383,"Available MBytes",1495814
"5443",2025-05-19 13:05:13.383,"Pages/sec",16.1249391737477
"5444",2025-05-19 13:05:13.383,"Bytes Total/sec",299.544066345383
"5445",2025-05-19 13:05:13.383,"Avg. Disk sec/Read",0.0016133
"5446",2025-05-19 13:05:13.383,"Avg. Disk sec/Write",0.000978035915492958
"5447",2025-05-19 13:05:13.383,"Current Disk Queue Length",0
"5448",2025-05-19 13:05:13.383,"% Processor Time",0.38557889950368
