tract,gq_inst_m_0017,gq_noninst_m_0017_univ,gq_noninst_m_0017_mil,gq_noninst_m_0017_oth,gq_inst_m_1864,gq_noninst_m_1864_univ,gq_noninst_m_1864_mil,gq_noninst_m_1864_oth,gq_inst_m_65p,gq_noninst_m_65p_univ,gq_noninst_m_65p_mil,gq_noninst_m_65p_oth,gq_inst_f_0017,gq_noninst_f_0017_univ,gq_noninst_f_0017_mil,gq_noninst_f_0017_oth,gq_inst_f_1864,gq_noninst_f_1864_univ,gq_noninst_f_1864_mil,gq_noninst_f_1864_oth,gq_inst_f_65p,gq_noninst_f_65p_univ,gq_noninst_f_65p_mil,gq_noninst_f_65p_oth,county_fips,County_Name
06085505007,0,1,0,0,8,10,0,14,69,0,0,0,0,0,0,0,17,11,0,13,89,0,0,7,085,Santa Clara
06085505010,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,5,085,Santa Clara
06085505011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085505012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085504412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,085,Santa Clara
06085504323,0,0,0,2,0,0,0,18,0,0,0,5,0,0,0,2,0,0,0,11,0,0,0,0,085,Santa Clara
06085504410,0,0,0,2,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,5,085,Santa Clara
06085504411,0,0,0,1,0,0,0,8,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,3,085,Santa Clara
06085504413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085504414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085504415,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,2,085,Santa Clara
06085504416,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,085,Santa Clara
06085504418,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,085,Santa Clara
06085504421,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,085,Santa Clara
06085504422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085504423,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,085,Santa Clara
06085504424,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,085,Santa Clara
06085504505,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,085,Santa Clara
06085504506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085504507,0,0,0,0,0,0,0,19,0,0,0,4,0,0,0,1,0,0,0,8,0,0,0,1,085,Santa Clara
06085504508,0,0,0,0,1263,0,0,0,23,0,0,0,0,0,0,0,175,0,0,0,27,0,0,0,085,Santa Clara
06085504509,0,0,0,0,0,0,0,27,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,5,085,Santa Clara
06085504510,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,085,Santa Clara
06085504601,0,0,0,0,0,0,0,55,0,0,0,6,0,0,0,0,0,0,0,35,0,0,0,4,085,Santa Clara
06085504602,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,2,085,Santa Clara
06085504700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085503126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085503123,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,085,Santa Clara
06085503124,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,6,085,Santa Clara
06085503125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085503127,0,0,0,0,0,0,0,14,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,085,Santa Clara
06085503207,0,0,0,0,0,0,0,26,0,0,0,4,1,0,0,0,0,0,0,16,0,0,0,0,085,Santa Clara
06085503208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085503210,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,085,Santa Clara
06085503211,0,0,0,1,0,0,0,32,0,0,0,4,1,0,0,0,0,0,0,12,0,0,0,1,085,Santa Clara
06085503212,0,0,0,0,0,0,0,27,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,4,085,Santa Clara
06085503213,0,0,0,0,0,0,0,54,0,0,0,10,0,0,0,0,0,0,0,14,0,0,0,1,085,Santa Clara
06085503217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085503218,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,085,Santa Clara
06085503219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085503220,0,0,0,1,42,0,0,11,1,0,0,0,0,0,0,1,9,0,0,6,0,0,0,1,085,Santa Clara
06085503221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085503222,0,0,0,1,0,0,0,13,0,0,0,9,0,0,0,0,0,0,0,6,0,0,0,0,085,Santa Clara
06085503304,0,0,0,0,0,0,0,14,61,0,0,9,0,0,0,0,0,0,0,12,81,0,0,2,085,Santa Clara
06085503305,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,085,Santa Clara
06085503306,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,085,Santa Clara
06085503312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085503313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085503315,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,085,Santa Clara
06085503321,0,0,0,0,0,0,0,14,0,0,0,2,0,0,0,0,0,0,0,18,0,0,0,5,085,Santa Clara
06085503322,0,0,0,0,0,0,0,20,0,0,0,7,0,0,0,0,0,0,0,19,0,0,0,7,085,Santa Clara
06085503323,0,0,0,2,0,0,0,11,0,0,0,8,0,0,0,3,0,0,0,16,0,0,0,2,085,Santa Clara
06085503324,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,3,085,Santa Clara
06085503325,0,0,0,0,0,4,0,16,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,2,085,Santa Clara
06085503326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085503327,0,0,0,1,0,0,0,6,19,0,0,4,0,0,0,0,0,0,0,5,64,0,0,7,085,Santa Clara
06085503329,0,0,0,0,0,0,0,14,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,085,Santa Clara
06085503330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085503331,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,085,Santa Clara
06085503332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085503333,0,0,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,4,085,Santa Clara
06085503336,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,4,085,Santa Clara
06085503337,0,0,0,0,0,0,0,24,0,0,0,5,0,0,0,0,0,0,0,17,0,0,0,3,085,Santa Clara
06085503338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085503339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085501601,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,6,085,Santa Clara
06085501602,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,085,Santa Clara
06085501700,0,0,0,0,0,0,0,159,0,0,0,17,0,0,0,0,0,0,0,52,0,0,0,3,085,Santa Clara
06085501800,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,085,Santa Clara
06085500100,0,0,0,8,0,0,0,30,0,0,0,2,0,0,0,1,0,0,0,36,0,0,0,10,085,Santa Clara
06085500200,2,0,0,0,541,0,0,9,0,0,0,0,0,0,0,0,17,0,0,6,1,0,0,0,085,Santa Clara
06085500300,0,0,0,14,0,0,0,393,0,0,0,86,0,0,0,9,0,0,0,377,0,0,0,13,085,Santa Clara
06085500400,0,0,0,1,5,0,0,14,3,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,085,Santa Clara
06085500500,0,0,0,0,27,0,0,4,91,0,0,0,0,0,0,0,20,0,0,7,93,0,0,0,085,Santa Clara
06085500600,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,085,Santa Clara
06085500800,0,0,0,1,0,0,0,113,0,0,0,0,0,0,0,2,0,0,0,68,0,0,0,0,085,Santa Clara
06085500901,0,0,0,0,5,0,0,104,2,0,0,1,0,0,0,0,0,0,0,37,2,0,0,0,085,Santa Clara
06085500902,0,0,0,1,0,1661,0,9,0,0,0,0,0,0,0,0,0,1784,0,2,0,0,0,0,085,Santa Clara
06085501000,0,0,0,0,0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,4,085,Santa Clara
06085501101,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,4,0,0,0,15,0,0,0,3,085,Santa Clara
06085501102,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,6,085,Santa Clara
06085501200,0,0,0,0,3,0,0,16,24,0,0,3,0,0,0,0,1,0,0,27,13,0,0,5,085,Santa Clara
06085501300,0,0,0,0,7,85,0,196,27,0,0,26,0,2,0,0,1,162,0,79,17,0,0,20,085,Santa Clara
06085501401,0,0,0,0,0,0,0,116,0,0,0,1,0,0,0,0,0,0,0,138,0,0,0,7,085,Santa Clara
06085501402,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,085,Santa Clara
06085501501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085501502,0,0,0,0,8,0,0,57,6,0,0,7,0,0,0,1,4,0,0,46,6,0,0,5,085,Santa Clara
06085501901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,085,Santa Clara
06085501902,0,0,0,0,0,0,0,52,0,0,0,6,0,0,0,0,0,0,0,17,0,0,0,0,085,Santa Clara
06085502001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085502002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085502101,1,0,0,0,28,17,0,6,27,0,0,3,0,0,0,0,12,5,0,2,27,0,0,3,085,Santa Clara
06085509302,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085509111,0,0,0,0,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,1,41,0,0,2,085,Santa Clara
06085509201,0,0,0,0,0,0,0,16,0,0,0,4,0,0,0,1,0,0,0,7,0,0,0,0,085,Santa Clara
06085509202,0,0,0,2,0,0,0,36,0,0,0,3,0,0,0,0,0,0,0,18,0,0,0,5,085,Santa Clara
06085509303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085509304,0,0,0,0,0,0,0,23,0,0,0,2,0,0,0,0,0,0,0,15,0,0,0,0,085,Santa Clara
06085509401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085509403,0,0,0,1,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,085,Santa Clara
06085509404,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,085,Santa Clara
06085509500,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,4,085,Santa Clara
06085509600,6,0,0,1,0,0,0,30,0,0,0,0,7,0,0,0,0,0,0,9,0,0,0,0,085,Santa Clara
06085509700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085509801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085509802,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,085,Santa Clara
06085509901,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,4,0,0,0,111,0,0,0,085,Santa Clara
06085509902,0,0,0,0,10,0,0,6,22,0,0,0,0,0,0,0,1,0,0,5,41,0,0,2,085,Santa Clara
06085510001,0,0,0,0,8,0,0,0,21,0,0,0,0,0,0,0,7,0,0,0,38,0,0,0,085,Santa Clara
06085510002,0,0,0,6,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,085,Santa Clara
06085510100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085510200,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,085,Santa Clara
06085510300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085510400,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,085,Santa Clara
06085510500,0,0,0,0,30,0,0,4,43,0,0,1,0,0,0,0,11,0,0,5,97,0,0,2,085,Santa Clara
06085510600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085510700,0,0,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,085,Santa Clara
06085510801,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,085,Santa Clara
06085510802,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,085,Santa Clara
06085510803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085510900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085511000,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085511100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085511200,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,1,085,Santa Clara
06085511301,0,0,0,0,1,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,085,Santa Clara
06085511302,0,0,0,0,8,0,0,13,38,0,0,1,0,0,0,1,1,0,0,6,137,0,0,0,085,Santa Clara
06085511400,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,1,085,Santa Clara
06085511501,0,0,0,0,1,0,0,12,13,0,0,2,0,0,0,0,0,0,0,9,71,0,0,0,085,Santa Clara
06085511502,0,0,0,0,0,489,0,0,0,0,0,0,0,0,0,0,0,469,0,0,0,0,0,0,085,Santa Clara
06085511608,0,0,0,0,0,1621,0,0,0,0,0,0,0,0,0,0,0,1507,0,0,0,0,0,0,085,Santa Clara
06085511609,0,0,0,0,2,0,0,5,45,0,0,2,0,0,0,0,0,0,0,6,68,0,0,3,085,Santa Clara
06085511701,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085511702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085503506,0,0,0,1,0,0,0,18,0,0,0,4,0,0,0,0,0,0,0,13,0,0,0,3,085,Santa Clara
06085503401,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085503402,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,3,085,Santa Clara
06085503504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085503507,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,085,Santa Clara
06085503508,0,0,0,1,0,0,0,5,8,0,0,5,0,0,0,2,0,0,0,7,28,0,0,4,085,Santa Clara
06085503509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085503510,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,4,085,Santa Clara
06085503511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085503601,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,085,Santa Clara
06085503602,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,1,0,0,0,7,0,0,0,3,085,Santa Clara
06085503703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085503707,0,0,0,2,0,0,0,16,0,0,0,12,0,0,0,0,0,0,0,26,0,0,0,11,085,Santa Clara
06085503708,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,1,085,Santa Clara
06085503709,0,0,0,6,0,0,0,20,0,0,0,2,0,0,0,24,0,0,0,13,0,0,0,5,085,Santa Clara
06085503710,0,0,0,18,0,0,0,14,0,0,0,3,0,0,0,21,0,0,0,44,0,0,0,4,085,Santa Clara
06085503711,0,0,0,4,0,0,0,16,0,0,0,2,0,0,0,6,0,0,0,12,0,0,0,4,085,Santa Clara
06085503712,0,0,0,0,22,0,0,0,54,0,0,0,0,0,0,0,16,0,0,0,97,0,0,0,085,Santa Clara
06085503713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085503802,1,0,0,4,45,0,0,10,11,0,0,5,2,0,0,1,25,0,0,16,35,0,0,3,085,Santa Clara
06085503803,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085503804,0,0,0,2,0,0,0,19,0,0,0,10,0,0,0,1,0,0,0,15,0,0,0,2,085,Santa Clara
06085503902,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,2,085,Santa Clara
06085503903,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,085,Santa Clara
06085504001,0,0,0,1,0,0,0,20,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,1,085,Santa Clara
06085504002,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,2,085,Santa Clara
06085504101,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,085,Santa Clara
06085504102,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,6,085,Santa Clara
06085504201,0,0,0,2,0,0,0,47,0,0,0,10,0,0,0,3,0,0,0,8,0,0,0,1,085,Santa Clara
06085504202,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,6,0,0,0,4,085,Santa Clara
06085504307,0,0,0,1,0,0,0,33,0,0,0,10,0,0,0,0,0,0,0,8,0,0,0,4,085,Santa Clara
06085504308,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,1,085,Santa Clara
06085504311,0,0,0,2,0,0,0,88,0,0,0,30,0,0,0,1,0,0,0,9,0,0,0,3,085,Santa Clara
06085504314,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,085,Santa Clara
06085504315,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,085,Santa Clara
06085504316,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,085,Santa Clara
06085504317,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,8,085,Santa Clara
06085504318,0,0,0,0,0,0,0,360,0,0,0,52,0,0,0,0,0,0,0,47,0,0,0,5,085,Santa Clara
06085504319,0,0,0,0,0,0,0,33,0,0,0,6,0,0,0,1,0,0,0,12,0,0,0,6,085,Santa Clara
06085504320,0,0,0,1,0,0,0,14,0,0,0,7,0,0,0,2,0,0,0,12,0,0,0,2,085,Santa Clara
06085504321,0,0,0,2,0,0,0,17,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,3,085,Santa Clara
06085504322,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,085,Santa Clara
06085506702,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,7,085,Santa Clara
06085506605,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,0,085,Santa Clara
06085506606,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,4,085,Santa Clara
06085506701,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,085,Santa Clara
06085506703,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,10,085,Santa Clara
06085506801,0,0,0,0,2,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,085,Santa Clara
06085506802,0,0,0,0,6,0,0,3,31,0,0,2,0,0,0,0,11,0,0,3,59,0,0,0,085,Santa Clara
06085506803,0,0,0,0,0,0,0,9,4,0,0,2,0,0,0,0,2,0,0,3,5,0,0,5,085,Santa Clara
06085506804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085506900,5,0,0,0,1,0,0,0,83,0,0,0,4,0,0,0,1,0,0,0,201,0,0,0,085,Santa Clara
06085507002,0,0,0,4,0,0,0,2,0,0,0,63,0,0,0,1,0,0,0,15,0,0,0,9,085,Santa Clara
06085507003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085507004,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,085,Santa Clara
06085507100,0,0,0,2,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,085,Santa Clara
06085507203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085507205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085507206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085507301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085507302,0,0,0,0,3,0,0,0,27,0,0,0,0,0,0,0,5,0,0,0,82,0,0,0,085,Santa Clara
06085507401,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,6,085,Santa Clara
06085507402,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,085,Santa Clara
06085507500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085507600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085507701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085507702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085507704,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,085,Santa Clara
06085507705,0,0,0,0,44,0,0,3,45,0,0,0,0,0,0,0,11,0,0,1,54,0,0,0,085,Santa Clara
06085507805,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,4,085,Santa Clara
06085507806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085507807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085507808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085507903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085507904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085507905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085507906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085508003,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,9,085,Santa Clara
06085508004,0,0,0,0,0,0,0,24,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,3,085,Santa Clara
06085508005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06085508006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,085,Santa Clara
06095251500,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,4,095,Solano
06095251200,0,0,0,0,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,4,095,Solano
06095251300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,095,Solano
06095251400,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,095,Solano
06095251600,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,095,Solano
06095251701,0,0,0,3,0,0,0,10,0,0,0,1,0,0,0,4,0,0,0,10,0,0,0,0,095,Solano
