"TAZ","TOTHH","TOTPOP","hh_own","hh_rent","hh_size_1","hh_size_2","hh_size_3","hh_size_4_plus","hh_kids_no","hh_kids_yes","HHINCQ1","HHINCQ2","HHINCQ3","HHINCQ4","gq_tot_pop"
"884","1398.0","221.94439348297595","1300.0","104.0","403.0","419.0","334.0","247.0","1214.0","475.0","49.0","100.0","251.0","1060.0","36.0"
"885","3286.0","413.0993597705049","2723.0","568.0","849.0","1367.0","429.0","646.0","2385.0","1103.0","205.0","161.0","320.0","2297.0","0.0704288939051918"
"886","1020.0","160.74177409463346","727.0","297.0","295.0","425.0","200.0","100.0","1789.0","396.0","265.0","331.0","264.0","1013.0","31.5623812539582"
"887","3078.0","512.3677963168957","1268.0","1814.0","499.0","1347.0","757.0","475.0","938.0","534.0","233.0","97.0","277.0","654.0","65.59254734270006"
"888","2059.0","351.1623613510304","455.0","1607.0","736.0","277.0","317.0","729.0","1271.0","723.0","643.0","529.0","303.0","235.0","40.0"
"889","1077.0","186.60293620128587","524.0","556.0","307.0","296.0","171.0","303.0","1153.0","417.0","224.0","248.0","358.0","488.0","16.0"
"89","1606.0","300.0057515345058","536.0","1083.0","566.0","581.0","256.0","246.0","1676.0","442.0","213.0","159.0","576.0","2507.0","67.82305490502212"
"890","982.0","189.3910816908685","441.0","549.0","280.0","142.0","204.0","364.0","1424.0","646.0","385.0","350.0","321.0","812.0","19.72074778834919"
"891","699.0","130.7128441698025","277.0","435.0","205.0","216.0","9.0","282.0","1374.0","652.0","502.0","278.0","478.0","381.0","14.81600998395436"
"892","850.0","269.6567183982932","454.0","401.0","177.0","148.0","71.0","459.0","898.0","713.0","242.0","192.0","389.0","488.0","108.25098347757672"
"893","793.0","359.7074883814005","252.0","556.0","112.0","158.0","118.0","420.0","517.0","820.0","282.0","271.0","267.0","208.0","193.9527950310559"
"894","1473.0","502.71211386420026","358.0","1127.0","418.0","291.0","112.0","664.0","841.0","523.0","394.0","317.0","195.0","334.0","223.9586190588792"
"895","1605.0","457.1370546379733","259.0","1357.0","546.0","446.0","98.0","525.0","1750.0","985.0","997.0","524.0","502.0","387.0","205.8036144578313"
"896","510.0","1161.5288470576147","202.0","322.0","108.0","153.0","63.0","199.0","485.0","309.0","110.0","121.0","193.0","236.0","1066.0"
"897","1133.0","266.9257747960021","313.0","835.0","314.0","220.0","185.0","430.0","910.0","636.0","474.0","219.0","314.0","335.0","70.9646848457756"
"898","1454.0","347.17286311777394","569.0","889.0","565.0","197.0","261.0","435.0","929.0","615.0","365.0","348.0","264.0","345.0","121.38793492995931"
"899","1095.0","216.96537191900092","450.0","650.0","393.0","287.0","154.0","267.0","2322.0","923.0","971.0","478.0","599.0","671.0","60.79342004590666"
"9","7808.0","1171.5535030161454","98.0","7715.0","5129.0","1437.0","692.0","586.0","1998.0","166.0","1973.0","954.0","1488.0","1806.0","372.91855166128096"
"90","1795.0","392.5348723382024","419.0","1393.0","723.0","685.0","288.0","132.0","2364.0","308.0","134.0","240.0","314.0","1469.0","166.0"
"900","1152.0","362.6283863947748","574.0","583.0","359.0","280.0","177.0","341.0","1597.0","767.0","373.0","445.0","462.0","750.0","170.39295039164492"
"901","1794.0","247.11128399892203","814.0","983.0","518.0","495.0","438.0","343.0","1468.0","762.0","297.0","268.0","474.0","845.0","0.0"
"902","1077.0","472.7731083348593","802.0","284.0","283.0","353.0","152.0","297.0","636.0","277.0","87.0","143.0","118.0","436.0","303.2275350370981"
"903","642.0","95.67604085771951","484.0","175.0","185.0","226.0","121.0","126.0","1379.0","616.0","128.0","89.0","481.0","1028.0","9.0"
"904","1020.0","228.74020918678517","545.0","480.0","297.0","146.0","167.0","415.0","1579.0","982.0","367.0","375.0","484.0","987.0","53.00203029829768"
"905","1700.0","290.5966345215036","755.0","958.0","371.0","440.0","228.0","674.0","925.0","606.0","492.0","602.0","573.0","953.0","10.593874501992032"
"906","1568.0","331.7575347212752","829.0","744.0","319.0","491.0","358.0","405.0","1669.0","898.0","256.0","464.0","545.0","953.0","89.0"
"907","1001.0","149.7591913397289","722.0","297.0","199.0","437.0","250.0","133.0","935.0","628.0","154.0","173.0","283.0","736.0","23.914618369987064"
"908","3418.0","536.3958305582172","1719.0","1709.0","834.0","1397.0","313.0","884.0","1252.0","615.0","102.0","208.0","223.0","981.0","17.0"
"909","907.0","169.53837630159944","650.0","257.0","205.0","311.0","202.0","189.0","1190.0","504.0","97.0","146.0","361.0","948.0","38.57345597897503"
"91","1984.0","722.672658329794","683.0","1314.0","867.0","732.0","232.0","181.0","2231.0","469.0","334.0","87.0","209.0","1540.0","487.0"
"910","2814.0","639.5786232226374","1829.0","989.0","722.0","898.0","509.0","685.0","1897.0","598.0","122.0","145.0","482.0","1405.0","237.0"
"911","1605.0","389.5157985615109","1373.0","237.0","489.0","549.0","401.0","171.0","970.0","246.0","5.0","94.0","141.0","768.0","196.5339049103664"
"912","1133.0","158.1017989835639","929.0","210.0","218.0","450.0","231.0","240.0","1591.0","607.0","106.0","50.0","221.0","1512.0","0.5678358702845798"
"913","1700.0","242.4900611818455","1625.0","82.0","450.0","659.0","273.0","324.0","2072.0","953.0","147.0","92.0","280.0","2110.0","28.85558232931727"
"914","2493.0","310.07967165292","2066.0","444.0","673.0","943.0","446.0","448.0","1911.0","864.0","219.0","182.0","302.0","1750.0","0.0"
"915","831.0","112.31634594381067","626.0","212.0","270.0","299.0","131.0","138.0","1230.0","568.0","102.0","159.0","196.0","1191.0","11.041036717062635"
"916","1265.0","260.7320846552386","943.0","324.0","347.0","500.0","233.0","185.0","1222.0","514.0","77.0","65.0","186.0","1318.0","105.11220230788116"
"917","944.0","126.36817061270126","548.0","412.0","322.0","292.0","173.0","173.0","1129.0","824.0","163.0","123.0","264.0","1671.0","6.534995700773861"
"918","642.0","111.18347723848846","619.0","36.0","81.0","233.0","113.0","228.0","1367.0","1099.0","54.0","9.0","129.0","1847.0","9.0"
"919","1265.0","181.42370211001617","1075.0","204.0","188.0","582.0","275.0","234.0","601.0","272.0","10.0","32.0","88.0","583.0","0.3674469243331518"
"92","1873.0","1031.0163365616593","1220.0","670.0","744.0","324.0","507.0","315.0","936.0","348.0","168.0","54.0","99.0","696.0","753.0"
"920","2285.0","315.24218378770365","2118.0","175.0","266.0","1243.0","307.0","477.0","742.0","272.0","38.0","22.0","116.0","709.0","0.0405"
"921","2153.0","261.82094466217774","1149.0","1012.0","947.0","446.0","408.0","361.0","1012.0","333.0","241.0","112.0","246.0","563.0","0.0"
"922","1039.0","128.09407571641233","642.0","405.0","279.0","467.0","120.0","179.0","1771.0","662.0","177.0","327.0","346.0","1225.0","0.0"
"923","1246.0","201.06202844804585","460.0","801.0","364.0","299.0","353.0","246.0","1388.0","432.0","530.0","657.0","667.0","1000.0","25.63048186247969"
"924","1586.0","316.9122968478067","569.0","1024.0","357.0","407.0","260.0","569.0","1383.0","980.0","283.0","547.0","442.0","769.0","58.0"
"925","1454.0","320.4770313775812","435.0","1029.0","283.0","277.0","197.0","707.0","1312.0","921.0","422.0","286.0","707.0","467.0","59.0"
"926","812.0","954.952106007147","258.0","565.0","254.0","279.0","78.0","212.0","1695.0","597.0","522.0","267.0","503.0","670.0","833.0"
"927","4098.0","959.8629245055243","430.0","3668.0","798.0","825.0","889.0","1586.0","1004.0","620.0","328.0","390.0","382.0","300.0","185.0"
"928","1775.0","403.6275029582507","270.0","1507.0","473.0","276.0","206.0","820.0","1024.0","752.0","370.0","243.0","545.0","324.0","81.0"
"929","1530.0","283.35923367254327","649.0","893.0","255.0","592.0","223.0","471.0","997.0","659.0","434.0","235.0","301.0","431.0","37.0"
"93","1873.0","219.1713709290191","687.0","1200.0","862.0","775.0","153.0","114.0","2423.0","188.0","407.0","226.0","589.0","2924.0","3.082444105691057"
"930","2115.0","647.2560713020948","972.0","1153.0","631.0","530.0","217.0","747.0","595.0","353.0","137.0","213.0","167.0","301.0","363.0"
"931","1171.0","204.12411683603807","407.0","774.0","528.0","335.0","91.0","227.0","1383.0","373.0","267.0","146.0","563.0","534.0","62.0"
"932","1284.0","218.5366440517348","558.0","731.0","309.0","232.0","166.0","582.0","1001.0","607.0","272.0","311.0","315.0","490.0","0.3142070231810879"
"933","604.0","234.1408536641961","190.0","429.0","110.0","133.0","102.0","273.0","722.0","538.0","491.0","450.0","542.0","672.0","120.81516587677726"
"934","1454.0","229.0863286587786","150.0","1307.0","523.0","509.0","239.0","187.0","1392.0","318.0","945.0","556.0","726.0","1210.0","50.68990236064764"
"935","1246.0","222.78347161192823","340.0","914.0","511.0","459.0","128.0","156.0","1594.0","325.0","386.0","196.0","431.0","611.0","84.0"
"936","1813.0","208.8099173794068","526.0","1298.0","868.0","502.0","154.0","300.0","1408.0","299.0","267.0","284.0","357.0","568.0","0.0"
"937","1775.0","222.87762182093047","1178.0","608.0","493.0","759.0","275.0","259.0","1240.0","618.0","178.0","189.0","166.0","1097.0","7.826596367896895"
"938","1209.0","179.12219553799017","1154.0","59.0","196.0","503.0","164.0","346.0","1225.0","770.0","95.0","54.0","150.0","1420.0","10.0"
"939","1341.0","151.95380096366233","486.0","870.0","616.0","490.0","119.0","131.0","1974.0","401.0","185.0","204.0","298.0","1452.0","12.342789598108748"
"94","1181.0","195.46307329432187","529.0","677.0","325.0","553.0","155.0","188.0","1277.0","345.0","74.0","92.0","124.0","1022.0","24.0"
"940","3305.0","338.77097550263494","1175.0","2137.0","1865.0","839.0","483.0","126.0","2245.0","297.0","320.0","201.0","594.0","1247.0","25.228111137053467"
"941","5723.0","613.4554751018665","896.0","4827.0","3203.0","1660.0","601.0","259.0","2623.0","555.0","339.0","294.0","825.0","1602.0","102.63539238539238"
"942","4627.0","609.4514453143931","600.0","4042.0","2276.0","1967.0","291.0","107.0","1560.0","226.0","379.0","243.0","885.0","1452.0","198.0969818913481"
"943","1341.0","154.73781791684482","212.0","1142.0","648.0","447.0","173.0","86.0","2253.0","408.0","259.0","415.0","486.0","1273.0","10.756810106592972"
"944","3022.0","342.5605507630974","204.0","2831.0","1500.0","1100.0","269.0","166.0","1665.0","148.0","594.0","374.0","530.0","995.0","54.79363695794291"
"945","8027.0","726.3688162994177","675.0","7367.0","5601.0","2152.0","183.0","106.0","1714.0","86.0","1238.0","507.0","782.0","1290.0","128.41135099771017"
"946","2399.0","436.0734533507423","645.0","1758.0","1237.0","916.0","80.0","171.0","1333.0","172.0","428.0","383.0","232.0","1385.0","206.1055757808009"
"947","1228.0","1013.96105574474","160.0","1086.0","630.0","255.0","185.0","175.0","1828.0","527.0","609.0","419.0","402.0","615.0","874.6570451955944"
"948","869.0","250.72691488857845","287.0","585.0","233.0","220.0","131.0","285.0","1120.0","729.0","202.0","292.0","272.0","850.0","120.95553072625698"
"949","548.0","266.227256423664","423.0","132.0","88.0","182.0","86.0","199.0","944.0","638.0","32.0","92.0","194.0","1045.0","179.0"
"95","1086.0","155.88954908917987","632.0","458.0","399.0","418.0","145.0","143.0","1456.0","358.0","142.0","32.0","237.0","1047.0","10.0"
"950","1058.0","143.312094259881","461.0","597.0","299.0","292.0","199.0","268.0","1421.0","755.0","149.0","142.0","278.0","1321.0","0.0"
"951","1473.0","174.06531730484568","706.0","770.0","491.0","554.0","198.0","230.0","2220.0","982.0","404.0","264.0","603.0","1422.0","0.0"
"952","1209.0","245.1899487359042","1052.0","157.0","146.0","345.0","299.0","419.0","1551.0","1150.0","72.0","106.0","266.0","1890.0","45.0"
"953","5326.0","821.286468555051","4826.0","511.0","952.0","2130.0","1006.0","1248.0","1855.0","1077.0","210.0","106.0","258.0","1949.0","86.0"
"954","3400.0","736.9677091334186","1502.0","1900.0","842.0","1281.0","591.0","686.0","1392.0","747.0","236.0","242.0","453.0","916.0","296.0"
"955","2493.0","320.87938575300456","501.0","1998.0","763.0","761.0","450.0","525.0","957.0","478.0","100.0","219.0","316.0","604.0","0.0"
"956","1039.0","176.95203276420392","319.0","728.0","346.0","430.0","121.0","151.0","1619.0","733.0","188.0","190.0","575.0","1050.0","46.0"
"957","3853.0","511.2103326594725","705.0","3158.0","1388.0","1435.0","509.0","531.0","1348.0","354.0","126.0","142.0","214.0","1011.0","71.78290246768508"
"958","4892.0","637.2343828462451","2136.0","2774.0","1897.0","1927.0","546.0","539.0","1481.0","348.0","80.0","229.0","267.0","967.0","112.0"
"959","1454.0","195.24167490828535","670.0","799.0","381.0","556.0","253.0","279.0","1545.0","585.0","248.0","199.0","252.0","1117.0","1.8109165808444905"
"96","1165.0","198.2619611182774","619.0","553.0","194.0","563.0","158.0","272.0","1167.0","377.0","50.0","10.0","87.0","1051.0","17.0"
"960","1265.0","488.2516483370693","646.0","638.0","376.0","283.0","321.0","303.0","1562.0","926.0","326.0","216.0","345.0","1195.0","314.0"
"961","1322.0","400.5258835231927","533.0","794.0","240.0","508.0","262.0","317.0","950.0","855.0","148.0","195.0","125.0","805.0","212.0"
"962","6686.0","948.6948554639068","917.0","5777.0","1907.0","2172.0","1320.0","1294.0","1597.0","647.0","316.0","227.0","620.0","785.0","54.74099810486418"
"963","2890.0","331.01029991354545","956.0","1946.0","1172.0","1084.0","214.0","432.0","2030.0","530.0","408.0","199.0","498.0","1119.0","0.3464052287581699"
"964","472.0","319.9819563118491","32.0","458.0","101.0","128.0","122.0","138.0","950.0","855.0","112.0","13.0","71.0","57.0","212.0"
"965","529.0","681.0602912134807","393.0","143.0","114.0","313.0","41.0","68.0","879.0","196.0","47.0","20.0","29.0","118.0","609.7187244480785"
"966","170.0","128.29720049014986","163.0","25.0","96.0","92.0","0.0","0.0","53.0","0.0","0.0","0.0","1.0","43.0","113.0"
"967","1473.0","241.35308458655237","1017.0","475.0","824.0","573.0","84.0","10.0","755.0","28.0","59.0","26.0","87.0","482.0","119.26146788990826"
"968","2720.0","356.1210836117856","1027.0","1695.0","1358.0","1224.0","86.0","52.0","2006.0","92.0","539.0","148.0","218.0","399.0","125.0"
"969","2153.0","307.9757670722763","643.0","1518.0","1026.0","902.0","159.0","73.0","1090.0","81.0","286.0","154.0","116.0","862.0","108.20732797140305"
"97","1086.0","143.45796194696496","426.0","676.0","361.0","481.0","169.0","123.0","1839.0","346.0","192.0","80.0","181.0","1297.0","0.0"
"970","4627.0","736.25969909246","436.0","4198.0","2428.0","1714.0","364.0","128.0","1245.0","298.0","1151.0","389.0","282.0","862.0","347.68489148580966"
"971","2436.0","265.1531598563123","5.0","2445.0","1661.0","494.0","289.0","5.0","1526.0","148.0","292.0","80.0","124.0","344.0","73.89660743134087"
"972","3475.0","423.1137535154653","547.0","2939.0","1834.0","1277.0","284.0","91.0","2599.0","346.0","932.0","270.0","590.0","2115.0","99.54489689376142"
"973","2247.0","215.59696984308337","600.0","1655.0","1261.0","607.0","290.0","97.0","1739.0","332.0","154.0","212.0","391.0","729.0","11.223474543334628"
"974","3154.0","332.27834035073806","706.0","2459.0","1784.0","1076.0","263.0","42.0","1728.0","225.0","428.0","380.0","549.0","1711.0","57.32503888024883"
"975","869.0","282.75899120743645","351.0","533.0","307.0","387.0","120.0","70.0","1572.0","274.0","118.0","175.0","344.0","747.0","187.28796771826853"
"976","1851.0","392.83803909465735","310.0","1559.0","806.0","654.0","239.0","170.0","2601.0","618.0","359.0","231.0","999.0","1159.0","190.96797878849685"
"977","1001.0","292.1999021828056","344.0","659.0","298.0","407.0","162.0","134.0","2454.0","450.0","335.0","416.0","425.0","1811.0","158.3732484076433"
"978","1133.0","900.513707675271","264.0","875.0","403.0","231.0","114.0","390.0","1646.0","364.0","417.0","189.0","387.0","678.0","736.9656268627061"
"979","1926.0","1810.9453292736207","193.0","1752.0","1147.0","578.0","167.0","53.0","2433.0","342.0","372.0","267.0","454.0","1248.0","1645.3996310581922"
"98","1165.0","148.84073061346606","514.0","667.0","458.0","427.0","177.0","119.0","2123.0","451.0","91.0","134.0","266.0","1583.0","0.0"
"980","472.0","85.33756652975401","153.0","323.0","168.0","152.0","52.0","104.0","754.0","161.0","122.0","50.0","65.0","304.0","19.0"
"981","1228.0","175.89889657230026","225.0","1021.0","605.0","453.0","57.0","132.0","595.0","128.0","138.0","67.0","57.0","84.0","41.0"
"982","2247.0","319.5384308550797","330.0","1933.0","736.0","653.0","240.0","634.0","601.0","244.0","326.0","38.0","156.0","199.0","7.0"
"983","1832.0","245.9430678275229","430.0","1420.0","872.0","563.0","185.0","231.0","1232.0","278.0","493.0","331.0","275.0","202.0","39.0"
"984","434.0","328.9553242594848","51.0","389.0","133.0","121.0","94.0","93.0","808.0","445.0","62.0","41.0","37.0","55.0","265.0"
"985","1908.0","561.6585161809555","251.0","1666.0","456.0","587.0","417.0","458.0","808.0","445.0","233.0","186.0","198.0","252.0","265.0"
"986","831.0","745.1759475025254","245.0","586.0","280.0","278.0","162.0","111.0","915.0","206.0","121.0","93.0","166.0","375.0","635.0"
"987","585.0","101.4727158908188","155.0","437.0","171.0","243.0","68.0","110.0","582.0","254.0","199.0","62.0","223.0","236.0","22.0"
"988","1379.0","2293.012554175906","616.0","765.0","482.0","537.0","249.0","111.0","1445.0","340.0","160.0","164.0","117.0","1089.0","2131.0"
"989","1001.0","596.2777552322846","316.0","698.0","345.0","208.0","204.0","257.0","736.0","402.0","135.0","135.0","176.0","559.0","455.446035976016"
"99","1196.0","265.2524106371487","477.0","735.0","564.0","404.0","91.0","184.0","1936.0","303.0","185.0","123.0","252.0","1208.0","116.0"
"990","1058.0","271.14386144865114","353.0","721.0","509.0","305.0","111.0","150.0","1240.0","247.0","473.0","120.0","273.0","412.0","144.52510076951265"
